tiempo_s,vd,v,theta,alpha,omegal,omegar,ul,ur,sl,sr
431.800,0.0000,-0.0141,0.05860,0.21961,-0.8074,0.0000,-0.0828,0.0000,106,74
431.900,0.0000,-0.0141,0.06095,0.21961,-0.8074,0.0000,-0.0828,0.0000,106,73
432.000,0.0000,-0.0141,0.06095,0.21961,-0.8074,0.0000,-0.0828,0.0000,106,74
432.100,0.0000,-0.0141,0.05860,0.21961,-0.8074,0.0000,-0.0828,0.0000,106,74
432.200,0.0000,-0.0141,0.05860,0.21961,-0.8074,0.0000,-0.0828,0.0000,106,74
432.300,0.0000,-0.0078,0.05860,0.21961,-0.4614,0.0000,-0.0828,0.0000,106,74
432.400,0.0000,-0.0078,0.05860,0.21961,-0.4614,0.0000,-0.0828,0.0000,107,74
432.500,0.0000,-0.0078,0.05860,0.21961,-0.4614,0.0000,-0.0828,0.0000,107,75
432.600,0.0000,0.0000,0.05860,0.21961,0.0000,0.0000,0.0000,0.0000,107,75
432.700,0.0000,0.0000,0.05860,0.21961,0.0000,0.0000,0.0000,0.0000,107,76
432.800,0.0000,0.0000,0.05860,0.21961,0.0000,0.0000,0.0000,0.0000,107,76
432.900,0.0000,0.0000,0.05860,0.21961,0.0000,0.0000,0.0000,0.0000,107,76
433.000,0.0000,0.0000,0.05626,0.23059,0.0000,0.0000,0.0000,0.0000,108,77
433.100,0.0000,0.0000,0.05626,0.23059,0.0000,0.0000,0.0000,0.0000,108,77
433.200,0.0000,0.0000,0.05626,0.23059,0.0000,0.0000,0.0000,0.0000,108,78
433.300,0.0000,0.0000,0.05391,0.23059,0.0000,0.0000,0.0000,0.0000,108,78
433.400,0.0000,0.0000,0.05391,0.23059,0.0000,0.0000,0.0000,0.0000,108,79
433.500,0.0000,0.0000,0.05391,0.24157,0.0000,0.0000,0.0000,0.0000,109,79
433.600,0.0000,0.0000,0.05391,0.24157,0.0000,0.0000,0.0000,0.0000,109,80
433.700,0.0000,0.0000,0.05391,0.24157,0.0000,0.0000,0.0000,0.0000,109,80
433.800,0.0000,0.0000,0.05157,0.24157,0.0000,0.0000,0.0000,0.0000,109,81
433.900,0.0000,0.0000,0.05157,0.24157,0.0000,0.0000,0.0000,0.0000,110,82
434.000,0.0000,0.0000,0.05157,0.25255,0.0000,0.0000,0.0000,0.0000,110,82
434.100,0.0000,0.0000,0.05157,0.25255,0.0000,0.0000,0.0000,0.0000,110,83
434.200,0.0000,0.0000,0.05157,0.25255,0.0000,0.0000,0.0000,0.0000,111,83
434.300,0.0000,0.0000,0.04923,0.25255,0.0000,0.0000,0.0000,0.0000,111,84
434.400,0.0000,0.0000,0.04923,0.26353,0.0000,0.0000,0.0000,0.0000,111,84
434.500,0.0000,0.0000,0.04923,0.26353,0.0000,0.0000,0.0000,0.0000,112,84
434.600,0.0000,0.0000,0.04923,0.26353,0.0000,0.0000,0.0000,0.0000,112,85
434.700,0.0000,0.0000,0.04923,0.26353,0.0000,0.0000,0.0000,0.0000,112,86
434.800,0.0000,0.0000,0.04923,0.26353,0.0000,0.0000,0.0000,0.0000,113,86
434.900,0.0000,0.0000,0.04688,0.26353,0.0000,0.0000,0.0000,0.0000,113,87
435.000,0.0000,0.0000,0.04688,0.26353,0.0000,0.0000,0.0000,0.0000,113,88
435.100,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,113,88
435.200,0.0000,0.0000,0.04454,0.27451,0.0000,0.0000,0.0000,0.0000,113,89
435.300,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,114,89
435.400,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,114,89
435.500,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,114,90
435.600,0.0000,0.0000,0.04219,0.26353,0.0000,0.0000,0.0000,0.0000,114,90
435.700,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,114,90
435.800,0.0000,0.0000,0.04454,0.26353,0.0000,0.0000,0.0000,0.0000,114,90
435.900,0.0000,0.0000,0.04219,0.26353,0.0000,0.0000,0.0000,0.0000,114,91
436.000,0.0000,0.0000,0.04219,0.26353,0.0000,0.0000,0.0000,0.0000,114,91
436.100,0.0000,0.0000,0.04219,0.26353,0.0000,0.0000,0.0000,0.0000,115,91
436.200,0.0000,0.0000,0.04219,0.26353,0.0000,0.0000,0.0000,0.0000,115,91
436.300,0.0000,0.0000,0.04454,0.25255,0.0000,0.0000,0.0000,0.0000,116,91
436.400,0.0000,0.0000,0.04219,0.25255,0.0000,0.0000,0.0000,0.0000,114,91
436.500,0.0000,0.0000,0.04219,0.25255,0.0000,0.0000,0.0000,0.0000,115,92
436.600,0.0000,0.0000,0.04219,0.25255,0.0000,0.0000,0.0000,0.0000,115,92
436.700,0.0000,0.0000,0.04219,0.25255,0.0000,0.0000,0.0000,0.0000,115,91
436.800,0.0000,0.0000,0.04219,0.24157,0.0000,0.0000,0.0000,0.0000,115,92
436.900,0.0000,0.0000,0.04219,0.24157,0.0000,0.0000,0.0000,0.0000,115,92
437.000,0.0000,0.0000,0.04219,0.24157,0.0000,0.0000,0.0000,0.0000,115,92
437.100,0.0000,0.0000,0.04219,0.24157,0.0000,0.0000,0.0000,0.0000,115,92
437.200,0.0000,0.0000,0.04219,0.24157,0.0000,0.0000,0.0000,0.0000,115,92
437.300,0.0000,0.0000,0.04219,0.23059,0.0000,0.0000,0.0000,0.0000,115,92
437.400,0.0000,0.0000,0.04219,0.23059,0.0000,0.0000,0.0000,0.0000,115,92
437.500,0.0000,0.0000,0.04219,0.23059,0.0000,0.0000,0.0000,0.0000,115,92
437.600,0.0000,0.0000,0.04219,0.23059,0.0000,0.0000,0.0000,0.0000,115,92
437.700,0.0000,0.0000,0.04219,0.23059,0.0000,0.0000,0.0000,0.0000,115,92
437.800,0.0000,0.0000,0.04219,0.21961,0.0000,0.0000,0.0000,0.0000,115,92
437.900,0.0000,0.0000,0.04219,0.21961,0.0000,0.0000,0.0000,0.0000,115,92
438.000,0.0000,0.0000,0.04219,0.21961,0.0000,0.0000,0.0000,0.0000,115,92
438.100,0.0000,0.0000,0.04219,0.21961,0.0000,0.0000,0.0000,0.0000,115,92
438.200,0.0000,0.0000,0.04219,0.21961,0.0000,0.0000,0.0000,0.0000,115,92
438.300,0.0000,0.0000,0.03985,0.20863,0.0000,0.0000,0.0000,0.0000,114,92
438.400,0.0000,0.0000,0.04219,0.20863,0.0000,0.0000,0.0000,0.0000,115,92
438.500,0.0000,0.0000,0.04219,0.20863,0.0000,0.0000,0.0000,0.0000,115,92
438.600,0.0000,0.0000,0.04219,0.20863,0.0000,0.0000,0.0000,0.0000,115,92
438.700,0.0000,0.0000,0.04219,0.20863,0.0000,0.0000,0.0000,0.0000,115,92
438.800,0.0000,0.0000,0.04219,0.20863,0.0000,0.0000,0.0000,0.0000,115,92
438.900,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.000,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.100,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.200,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.300,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.400,0.0000,0.0000,0.04219,0.19765,0.0000,0.0000,0.0000,0.0000,115,92
439.500,0.0000,0.0000,0.04219,0.18667,0.0000,0.0000,0.0000,0.0000,115,92
439.600,0.0000,0.0000,0.03985,0.18667,0.0000,0.0000,0.0000,0.0000,115,93
439.700,0.0000,0.0000,0.04219,0.18667,0.0000,0.0000,0.0000,0.0000,116,93
439.800,0.0000,0.0000,0.04219,0.18667,0.0000,0.0000,0.0000,0.0000,115,93
439.900,0.0000,0.0000,0.03985,0.18667,0.0000,0.0000,0.0000,0.0000,115,92
440.000,0.0000,0.0000,0.04219,0.17569,0.0000,0.0000,0.0000,0.0000,116,93
440.100,0.0000,0.0000,0.04219,0.17569,0.0000,0.0000,0.0000,0.0000,115,93
440.200,0.0000,0.0000,0.04219,0.17569,0.0000,0.0000,0.0000,0.0000,116,93
440.300,0.0000,0.0000,0.04219,0.17569,0.0000,0.0000,0.0000,0.0000,115,92
440.400,0.0000,0.0000,0.03751,0.17569,0.0000,0.0000,0.0000,0.0000,115,93
440.500,0.0000,0.0000,0.04219,0.16471,0.0000,0.0000,0.0000,0.0000,115,92
440.600,0.0000,0.0000,0.04219,0.16471,0.0000,0.0000,0.0000,0.0000,115,92
440.700,0.0000,0.0000,0.04219,0.16471,0.0000,0.0000,0.0000,0.0000,115,92
440.800,0.0000,0.0000,0.04219,0.16471,0.0000,0.0000,0.0000,0.0000,115,92
440.900,0.0000,0.0000,0.04219,0.15373,0.0000,0.0000,0.0000,0.0000,115,92
441.000,0.0000,0.0000,0.04219,0.15373,0.0000,0.0000,0.0000,0.0000,115,92
441.100,0.0000,0.0000,0.04219,0.15373,0.0000,0.0000,0.0000,0.0000,115,92
441.200,0.0000,0.0000,0.04219,0.15373,0.0000,0.0000,0.0000,0.0000,115,92
441.300,0.0000,0.0000,0.04219,0.15373,0.0000,0.0000,0.0000,0.0000,115,92
441.400,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
441.500,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
441.600,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
441.700,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
441.800,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
441.900,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
442.000,0.0000,0.0000,0.04219,0.14275,0.0000,0.0000,0.0000,0.0000,115,92
442.100,0.0000,0.0000,0.03985,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.200,0.0000,0.0000,0.04219,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.300,0.0000,0.0000,0.04219,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.400,0.0000,0.0000,0.04219,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.500,0.0000,0.0000,0.03985,0.13177,0.0000,0.0000,0.0000,0.0000,114,92
442.600,0.0000,0.0000,0.04219,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.700,0.0000,0.0000,0.04219,0.13177,0.0000,0.0000,0.0000,0.0000,115,92
442.800,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,93
442.900,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,92
443.000,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,93
443.100,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,92
443.200,0.0000,0.0000,0.03985,0.12079,0.0000,0.0000,0.0000,0.0000,115,93
443.300,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,93
443.400,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,116,93
443.500,0.0000,0.0000,0.04219,0.12079,0.0000,0.0000,0.0000,0.0000,115,93
443.600,0.0000,0.0000,0.04219,0.10981,0.0000,0.0000,0.0000,0.0000,116,93
443.700,0.0000,0.0000,0.03985,0.10981,0.0000,0.0000,0.0000,0.0000,115,93
443.800,0.0000,0.0000,0.03985,0.10981,0.0000,0.0000,0.0000,0.0000,115,93
443.900,0.0000,0.0000,0.04219,0.10981,0.0000,0.0000,0.0000,0.0000,116,93
444.000,0.0000,0.0000,0.04219,0.10981,0.0000,0.0000,0.0000,0.0000,115,93
444.100,0.0000,0.0000,0.03985,0.10981,0.0000,0.0000,0.0000,0.0000,115,93
444.200,0.0000,0.0000,0.03985,0.09883,0.0000,0.0000,0.0000,0.0000,115,93
444.300,0.0000,0.0000,0.04219,0.09883,0.0000,0.0000,0.0000,0.0000,115,92
444.400,0.0000,0.0000,0.03985,0.09883,0.0000,0.0000,0.0000,0.0000,115,93
444.500,0.0000,0.0000,0.04219,0.09883,0.0000,0.0000,0.0000,0.0000,116,93
444.600,0.0000,0.0000,0.04219,0.09883,0.0000,0.0000,0.0000,0.0000,115,93
444.700,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
444.800,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
444.900,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
445.000,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
445.100,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
445.200,0.0000,0.0000,0.04219,0.08784,0.0000,0.0000,0.0000,0.0000,116,93
445.300,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,93
445.400,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,115,93
445.500,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,93
445.600,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,93
445.700,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,93
445.800,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,93
445.900,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,115,92
446.000,0.0000,0.0000,0.04219,0.07686,0.0000,0.0000,0.0000,0.0000,116,92
446.100,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.200,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.300,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.400,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.500,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.600,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.700,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.800,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
446.900,0.0000,0.0000,0.04219,0.06588,0.0000,0.0000,0.0000,0.0000,116,93
447.000,0.0000,0.0000,0.04219,0.05490,0.0000,0.0000,0.0000,0.0000,116,93
447.100,0.0000,0.0000,0.04219,0.05490,0.0000,0.0000,0.0000,0.0000,116,93
447.200,0.0000,0.0000,0.04219,0.05490,0.0000,0.0000,0.0000,0.0000,115,92
447.300,0.0000,0.0000,0.03985,0.05490,0.0000,0.0000,0.0000,0.0000,115,93
447.400,0.0000,0.0000,0.04219,0.05490,0.0000,0.0000,0.0000,0.0000,116,93
447.500,0.0000,0.0000,0.03985,0.05490,0.0000,0.0000,0.0000,0.0000,115,93
447.600,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,116,93
447.700,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,115,93
447.800,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,116,93
447.900,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,115,92
448.000,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,116,93
448.100,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,115,93
448.200,0.0000,0.0000,0.04219,0.04392,0.0000,0.0000,0.0000,0.0000,116,93
448.300,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,116,93
448.400,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,93
448.500,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
448.600,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
448.700,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
448.800,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
448.900,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
449.000,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
449.100,0.0000,0.0000,0.04219,0.03294,0.0000,0.0000,0.0000,0.0000,115,92
449.200,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,115,92
449.300,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,116,92
449.400,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,115,92
449.500,0.0000,0.0000,0.03985,0.02196,0.0000,0.0000,0.0000,0.0000,115,93
449.600,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,116,93
449.700,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,115,92
449.800,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,115,93
449.900,0.0000,0.0000,0.03985,0.02196,0.0000,0.0000,0.0000,0.0000,115,93
450.000,0.0000,0.0000,0.04219,0.02196,0.0000,0.0000,0.0000,0.0000,115,93
450.100,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,93
450.200,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,116,93
450.300,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,93
450.400,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,92
450.500,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,93
450.600,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,92
450.700,0.0000,0.0000,0.03985,0.01098,0.0000,0.0000,0.0000,0.0000,115,93
450.800,0.0000,0.0000,0.04219,0.01098,0.0000,0.0000,0.0000,0.0000,115,92
450.900,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.000,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.100,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.200,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.300,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.400,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.500,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.600,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.700,0.0000,0.0000,0.04219,0.00000,0.0000,0.0000,0.0000,0.0000,115,92
451.800,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
451.900,0.0000,0.0000,0.03985,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.000,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.100,0.0000,0.0000,0.03985,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.200,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.300,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.400,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.500,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.600,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.700,0.0000,0.0000,0.04219,-0.01098,0.0000,0.0000,0.0000,0.0000,115,92
452.800,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
452.900,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.000,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.100,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.200,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.300,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.400,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,92
453.500,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,93
453.600,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,115,93
453.700,0.0000,0.0000,0.04219,-0.02196,0.0000,0.0000,0.0000,0.0000,116,93
453.800,0.0000,0.0000,0.03985,-0.02196,0.0000,0.0000,0.0000,0.0000,115,93
453.900,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.000,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.100,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.200,0.0000,0.0000,0.03985,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.300,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,93
454.400,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.500,0.0000,0.0000,0.03985,-0.03294,0.0000,0.0000,0.0000,0.0000,115,93
454.600,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.700,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,92
454.800,0.0000,0.0000,0.04219,-0.03294,0.0000,0.0000,0.0000,0.0000,115,93
454.900,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
455.000,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,93
455.100,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
455.200,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,93
455.300,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,116,93
455.400,0.0000,0.0000,0.03985,-0.04392,0.0000,0.0000,0.0000,0.0000,115,93
455.500,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,93
455.600,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
455.700,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
455.800,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
455.900,0.0000,0.0000,0.04219,-0.04392,0.0000,0.0000,0.0000,0.0000,115,92
456.000,0.0000,0.0000,0.03985,-0.04392,0.0000,0.0000,0.0000,0.0000,115,93
456.100,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,93
456.200,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,93
456.300,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.400,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.500,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.600,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.700,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.800,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
456.900,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,116,92
457.000,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
457.100,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
457.200,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
457.300,0.0000,0.0000,0.04219,-0.05490,0.0000,0.0000,0.0000,0.0000,115,92
457.400,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,92
457.500,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
457.600,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,92
457.700,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
457.800,0.0000,0.0000,0.03985,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
457.900,0.0000,0.0000,0.03985,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.000,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.100,0.0000,0.0000,0.03985,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.200,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,92
458.300,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.400,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.500,0.0000,0.0000,0.04219,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.600,0.0000,0.0000,0.03985,-0.06588,0.0000,0.0000,0.0000,0.0000,115,93
458.700,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
458.800,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
458.900,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.000,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,92
459.100,0.0000,0.0000,0.03985,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.200,0.0000,0.0000,0.03985,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.300,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.400,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,92
459.500,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.600,0.0000,0.0000,0.03985,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.700,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.800,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,93
459.900,0.0000,0.0000,0.04219,-0.07686,0.0000,0.0000,0.0000,0.0000,115,92
460.000,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
460.100,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
460.200,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
460.300,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
460.400,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
460.500,0.0000,0.0000,0.04219,-0.08784,0.0000,0.0000,0.0000,0.0000,115,92
