tiempo_s,proto,seq,vd,v,theta,alpha,omegal,omegar,ul,ur,sl_adc,sr_adc,modo_sol
25.780,v2,5553,0.000000,0.000000,0.063750,0.012847,-0.000000,0.000000,0.000000,0.000000,1501,955,0
25.790,v2,5554,0.000000,0.000000,0.068654,0.038439,-0.000000,0.000000,0.000000,0.000000,1500,912,0
25.800,v2,5555,0.000000,0.000000,0.067953,0.070153,-0.000000,0.000000,0.000000,0.000000,1504,922,0
25.810,v2,5556,0.000000,0.000000,0.069121,0.096248,-0.000000,0.000000,0.000000,0.000000,1503,911,0
25.820,v2,5557,0.000000,0.000000,0.069471,0.120871,-0.000000,0.000000,0.000000,0.000000,1507,912,0
25.830,v2,5558,0.000000,0.000000,0.070172,0.140663,-0.000000,0.000000,0.000000,0.000000,1503,902,0
25.840,v2,5559,0.000000,0.000000,0.071106,0.163068,-0.000000,0.000000,0.000000,0.000000,1489,880,0
25.850,v2,5560,0.000000,0.000000,0.072857,0.186544,-0.000000,0.000000,0.000000,0.000000,1504,880,0
25.860,v2,5561,0.000000,0.000000,0.074725,0.209146,-0.000000,0.000000,0.000000,0.000000,1521,881,0
25.870,v2,5562,0.000000,0.000000,0.074959,0.230209,-0.000000,0.000000,0.000000,0.000000,1503,861,0
25.880,v2,5563,0.000000,0.000000,0.076710,0.248649,-0.000000,0.000000,0.000000,0.000000,1507,850,0
25.890,v2,5564,0.000000,0.000000,0.074609,0.267886,-0.000000,0.000000,0.000000,0.000000,1494,855,0
25.900,v2,5565,0.000000,0.000000,0.076126,0.290245,-0.000000,0.000000,0.000000,0.000000,1499,847,0
25.910,v2,5566,0.000000,0.000000,0.076477,0.315577,-0.000000,0.000000,0.000000,0.000000,1514,859,0
25.920,v2,5567,0.000000,0.000000,0.073207,0.339511,-0.000000,0.000000,0.000000,0.000000,1488,861,0
25.930,v2,5568,0.000000,0.000000,0.072974,0.355523,-0.000000,0.000000,0.000000,0.000000,1483,858,0
25.940,v2,5569,0.000000,0.000000,0.073441,0.367354,-0.000000,0.000000,0.000000,0.000000,1489,860,0
25.950,v2,5570,0.000000,0.000000,0.075893,0.367839,-0.000000,0.000000,0.000000,0.000000,1511,861,0
25.960,v2,5571,0.000000,0.000000,0.072740,0.359358,-0.000000,0.000000,0.000000,0.000000,1519,896,0
25.970,v2,5572,0.000000,0.000000,0.072857,0.345859,-0.000000,0.000000,0.000000,0.000000,1506,882,0
25.980,v2,5573,0.000000,0.000000,0.069238,0.317893,-0.000000,0.000000,0.000000,0.000000,1491,898,0
25.990,v2,5574,0.000000,0.000000,0.073207,0.295613,-0.000000,0.000000,0.000000,0.000000,1521,894,0
26.000,v2,5575,0.000000,0.000000,0.072857,0.270953,-0.000000,0.000000,0.000000,0.000000,1527,903,0
26.010,v2,5576,0.000000,0.000000,0.066202,0.243660,-0.000000,0.000000,0.000000,0.000000,1501,934,0
26.020,v2,5577,0.000000,0.000000,0.067486,0.215220,-0.000000,0.000000,0.000000,0.000000,1522,944,0
26.030,v2,5578,0.000000,0.000000,0.062933,0.181045,-0.000000,0.000000,0.000000,0.000000,1526,987,0
26.040,v2,5579,0.000000,0.000000,0.068070,0.146284,-0.000000,0.000000,0.000000,0.000000,1566,983,0
26.050,v2,5580,0.000000,0.000000,0.067136,0.115348,-0.000000,0.000000,0.000000,0.000000,1572,997,0
26.060,v2,5581,0.000000,0.000000,0.061882,0.086931,-0.000000,0.000000,0.000000,0.000000,1552,1022,0
26.070,v2,5582,0.000000,0.000000,0.059196,0.062983,-0.000000,0.000000,0.000000,0.000000,1566,1059,0
26.080,v2,5583,0.000000,0.000000,0.059080,0.038837,-0.000000,0.000000,0.000000,0.000000,1601,1095,0
26.090,v2,5584,0.000000,0.000000,0.057095,0.022469,-0.000000,0.000000,0.000000,0.000000,1605,1116,0
26.100,v2,5585,0.000000,0.000000,0.054760,-0.045189,-0.000000,0.000000,0.000000,0.000000,1616,1147,0
26.110,v2,5586,0.000000,0.000000,0.051841,-0.067541,-0.000000,0.000000,0.000000,0.000000,1643,1199,0
26.120,v2,5587,0.000000,0.000000,0.049155,-0.110317,-0.000000,0.000000,0.000000,0.000000,1644,1223,0
26.130,v2,5588,0.000000,0.000000,0.045886,-0.129666,-0.000000,0.000000,0.000000,0.000000,1643,1250,0
26.140,v2,5589,0.000000,0.000000,0.042033,-0.141101,-0.000000,0.000000,0.000000,0.000000,1650,1290,0
26.150,v2,5590,0.000000,0.000000,0.039581,-0.152941,-0.000000,0.000000,0.000000,0.000000,1649,1310,0
26.160,v2,5591,0.000000,0.000000,0.036312,-0.152540,-0.000000,0.000000,0.000000,0.000000,1644,1333,0
26.170,v2,5592,0.000000,0.000000,0.032109,-0.165396,-0.000000,0.000000,0.000000,0.000000,1654,1379,0
26.180,v2,5593,0.000000,0.000000,0.030240,-0.176978,-0.000000,0.000000,0.000000,0.000000,1665,1406,0
26.190,v2,5594,0.000000,0.000000,0.025804,-0.194673,-0.000000,0.000000,0.000000,0.000000,1645,1424,0
26.200,v2,5595,0.000000,0.000000,0.021717,-0.211833,-0.000000,0.000000,0.000000,0.000000,1645,1459,0
26.210,v2,5596,0.000000,0.000000,0.019382,-0.229359,-0.000000,0.000000,0.000000,0.000000,1664,1498,0
26.220,v2,5597,0.000000,0.000000,0.018565,-0.243968,-0.000000,0.000000,0.000000,0.000000,1664,1505,0
26.230,v2,5598,0.000000,0.000000,0.017047,-0.255832,-0.000000,0.000000,0.000000,0.000000,1681,1535,0
26.240,v2,5599,0.000000,0.000000,0.013427,-0.262821,-0.000000,0.000000,0.000000,0.000000,1669,1554,0
26.250,v2,5600,0.000000,0.000000,0.012260,-0.273804,-0.000000,0.000000,0.000000,0.000000,1690,1585,0
26.260,v2,5601,0.000000,0.000000,0.013544,-0.290016,-0.000000,0.000000,0.000000,0.000000,1709,1593,0
26.270,v2,5602,0.000000,0.000000,0.008056,-0.306748,-0.000000,0.000000,0.000000,0.000000,1701,1632,0
26.280,v2,5603,0.000000,0.000000,0.012843,-0.329150,-0.000000,0.000000,0.000000,0.000000,1741,1631,0
26.290,v2,5604,0.000000,0.000000,0.003853,-0.350985,-0.000000,0.000000,0.000000,0.000000,1713,1680,0
26.300,v2,5605,0.000000,0.000000,0.007005,-0.375141,-0.000000,0.000000,0.000000,0.000000,1735,1675,0
26.310,v2,5606,0.000000,0.000000,0.004320,-0.402206,-0.000000,0.000000,0.000000,0.000000,1738,1701,0
26.320,v2,5607,0.000000,0.000000,0.007005,-0.427980,-0.000000,0.000000,0.000000,0.000000,1739,1679,0
26.330,v2,5608,0.000000,0.000000,0.006305,-0.455615,-0.000000,0.000000,0.000000,0.000000,1744,1690,0
26.340,v2,5609,0.000000,0.000000,0.004087,-0.574041,-0.000000,0.000000,0.000000,0.000000,1733,1698,0
26.350,v2,5610,0.000000,0.000000,0.007940,-0.566665,-0.000000,0.000000,0.000000,0.000000,1754,1686,0
26.360,v2,5611,0.000000,0.000000,0.006305,-0.561617,-0.000000,0.000000,0.000000,0.000000,1744,1690,0
26.370,v2,5612,0.000000,0.000000,0.007473,-0.579699,-0.000000,0.000000,0.000000,0.000000,1735,1671,0
26.380,v2,5613,0.000000,0.000000,0.009341,-0.569203,-0.000000,0.000000,0.000000,0.000000,1730,1650,0
26.390,v2,5614,0.000000,0.000000,0.010859,-0.518571,-0.000000,0.000000,0.000000,0.000000,1714,1621,0
26.400,v2,5615,0.000000,0.000000,0.009341,-0.518611,-0.000000,0.000000,0.000000,0.000000,1686,1606,0
26.410,v2,5616,0.000000,0.000000,0.015179,-0.498055,-0.000000,0.000000,0.000000,0.000000,1709,1579,0
26.420,v2,5617,0.000000,0.000000,0.014478,-0.470695,-0.000000,0.000000,0.000000,0.000000,1678,1554,0
26.430,v2,5618,0.000000,0.000000,0.016930,-0.456456,-0.000000,0.000000,0.000000,0.000000,1680,1535,0
26.440,v2,5619,0.000000,0.000000,0.020900,-0.424146,-0.000000,0.000000,0.000000,0.000000,1653,1474,0
26.450,v2,5620,0.000000,0.000000,0.024052,-0.383520,-0.000000,0.000000,0.000000,0.000000,1631,1425,0
26.460,v2,5621,0.000000,0.000000,0.025687,-0.347195,-0.000000,0.000000,0.000000,0.000000,1634,1414,0
26.470,v2,5622,0.000000,0.000000,0.032225,-0.305067,-0.000000,0.000000,0.000000,0.000000,1650,1374,0
26.480,v2,5623,0.000000,0.000000,0.036662,-0.267606,-0.000000,0.000000,0.000000,0.000000,1655,1341,0
26.490,v2,5624,0.000000,0.000000,0.041332,-0.236454,-0.000000,0.000000,0.000000,0.000000,1648,1294,0
26.500,v2,5625,0.000000,0.000000,0.045769,-0.206355,-0.000000,0.000000,0.000000,0.000000,1648,1256,0
26.510,v2,5626,0.000000,0.000000,0.051257,-0.181320,-0.000000,0.000000,0.000000,0.000000,1645,1206,0
26.520,v2,5627,0.000000,0.000000,0.050556,-0.152265,-0.000000,0.000000,0.000000,0.000000,1630,1197,0
26.530,v2,5628,0.000000,0.000000,0.055577,-0.126976,-0.000000,0.000000,0.000000,0.000000,1615,1139,0
26.540,v2,5629,0.000000,0.000000,0.056394,-0.100312,-0.000000,0.000000,0.000000,0.000000,1614,1131,0
26.550,v2,5630,0.000000,0.000000,0.057212,-0.074684,-0.000000,0.000000,0.000000,0.000000,1577,1087,0
26.560,v2,5631,0.000000,0.000000,0.059897,-0.046136,-0.000000,0.000000,0.000000,0.000000,1586,1073,0
26.570,v2,5632,0.000000,0.000000,0.062582,-0.020057,-0.000000,0.000000,0.000000,0.000000,1559,1023,0
26.580,v2,5633,0.000000,0.000000,0.063400,0.004912,-0.000000,0.000000,0.000000,0.000000,1535,992,0
26.590,v2,5634,0.000000,0.000000,0.063400,0.030139,-0.000000,0.000000,0.000000,0.000000,1526,983,0
26.600,v2,5635,0.000000,0.000000,0.064684,0.054463,-0.000000,0.000000,0.000000,0.000000,1507,953,0
26.610,v2,5636,0.000000,0.000000,0.069471,0.077090,-0.000000,0.000000,0.000000,0.000000,1524,929,0
26.620,v2,5637,0.000000,0.000000,0.070405,0.093081,-0.000000,0.000000,0.000000,0.000000,1533,930,0
26.630,v2,5638,0.000000,0.000000,0.069121,0.099745,-0.000000,0.000000,0.000000,0.000000,1511,919,0
26.640,v2,5639,0.000000,0.000000,0.069471,0.103319,-0.000000,0.000000,0.000000,0.000000,1488,893,0
26.650,v2,5640,0.000000,0.000000,0.070055,0.107956,-0.000000,0.000000,0.000000,0.000000,1489,889,0
26.660,v2,5641,0.000000,0.000000,0.071339,0.119956,-0.000000,0.000000,0.000000,0.000000,1502,891,0
26.670,v2,5642,0.000000,0.000000,0.070639,0.130676,-0.000000,0.000000,0.000000,0.000000,1486,881,0
26.680,v2,5643,0.000000,0.000000,0.071573,0.143187,-0.000000,0.000000,0.000000,0.000000,1503,890,0
26.690,v2,5644,0.000000,0.000000,0.074141,0.157733,-0.000000,0.000000,0.000000,0.000000,1510,875,0
26.700,v2,5645,0.000000,0.000000,0.071456,0.174133,-0.000000,0.000000,0.000000,0.000000,1486,874,0
26.710,v2,5646,0.000000,0.000000,0.074609,0.191385,-0.000000,0.000000,0.000000,0.000000,1514,875,0
26.720,v2,5647,0.000000,0.000000,0.071806,0.206684,-0.000000,0.000000,0.000000,0.000000,1479,864,0
26.730,v2,5648,0.000000,0.000000,0.075776,0.223448,-0.000000,0.000000,0.000000,0.000000,1500,851,0
26.740,v2,5649,0.000000,0.000000,0.075309,0.232921,-0.000000,0.000000,0.000000,0.000000,1488,843,0
26.750,v2,5650,0.000000,0.000000,0.077177,0.239666,-0.000000,0.000000,0.000000,0.000000,1500,839,0
26.760,v2,5651,0.000000,0.000000,0.077294,0.244593,-0.000000,0.000000,0.000000,0.000000,1489,827,0
26.770,v2,5652,0.000000,0.000000,0.074609,0.250842,-0.000000,0.000000,0.000000,0.000000,1490,851,0
26.780,v2,5653,0.000000,0.000000,0.076126,0.253963,-0.000000,0.000000,0.000000,0.000000,1486,834,0
26.790,v2,5654,0.000000,0.000000,0.077995,0.258237,-0.000000,0.000000,0.000000,0.000000,1510,842,0
26.800,v2,5655,0.000000,0.000000,0.076360,0.261961,-0.000000,0.000000,0.000000,0.000000,1490,836,0
26.810,v2,5656,0.000000,0.000000,0.074959,0.263533,-0.000000,0.000000,0.000000,0.000000,1485,843,0
26.820,v2,5657,0.000000,0.000000,0.076593,0.272221,-0.000000,0.000000,0.000000,0.000000,1486,830,0
26.830,v2,5658,0.000000,0.000000,0.075659,0.278749,-0.000000,0.000000,0.000000,0.000000,1483,835,0
26.840,v2,5659,0.000000,0.000000,0.074959,0.282844,-0.000000,0.000000,0.000000,0.000000,1481,839,0
26.850,v2,5660,0.000000,0.000000,0.073558,0.282968,-0.000000,0.000000,0.000000,0.000000,1472,842,0
26.860,v2,5661,0.000000,0.000000,0.076593,0.278174,-0.000000,0.000000,0.000000,0.000000,1495,839,0
26.870,v2,5662,0.000000,0.000000,0.073908,0.266161,-0.000000,0.000000,0.000000,0.000000,1498,865,0
26.880,v2,5663,0.000000,0.000000,0.077060,0.254973,-0.000000,0.000000,0.000000,0.000000,1503,843,0
26.890,v2,5664,0.000000,0.000000,0.073207,0.239330,-0.000000,0.000000,0.000000,0.000000,1474,847,0
26.900,v2,5665,0.000000,0.000000,0.076944,0.234302,-0.000000,0.000000,0.000000,0.000000,1505,846,0
26.910,v2,5666,0.000000,0.000000,0.069705,0.211277,-0.000000,0.000000,0.000000,0.000000,1456,859,0
26.920,v2,5667,0.000000,0.000000,0.073674,0.189075,-0.000000,0.000000,0.000000,0.000000,1497,866,0
26.930,v2,5668,0.000000,0.000000,0.072624,0.169138,-0.000000,0.000000,0.000000,0.000000,1490,868,0
26.940,v2,5669,0.000000,0.000000,0.069354,0.152006,-0.000000,0.000000,0.000000,0.000000,1477,883,0
26.950,v2,5670,0.000000,0.000000,0.069938,0.128636,-0.000000,0.000000,0.000000,0.000000,1516,917,0
26.960,v2,5671,0.000000,0.000000,0.071223,0.095851,-0.000000,0.000000,0.000000,0.000000,1527,917,0
26.970,v2,5672,0.000000,0.000000,0.069238,0.064029,-0.000000,0.000000,0.000000,0.000000,1519,926,0
26.980,v2,5673,0.000000,0.000000,0.069821,0.037616,-0.000000,0.000000,0.000000,0.000000,1520,922,0
26.990,v2,5674,0.000000,0.000000,0.069705,0.012937,-0.000000,0.000000,0.000000,0.000000,1535,938,0
27.000,v2,5675,0.000000,0.000000,0.066202,-0.010040,-0.000000,0.000000,0.000000,0.000000,1521,954,0
27.010,v2,5676,0.000000,0.000000,0.066902,-0.026959,-0.000000,0.000000,0.000000,0.000000,1535,962,0
27.020,v2,5677,0.000000,0.000000,0.064451,-0.039892,-0.000000,0.000000,0.000000,0.000000,1535,983,0
27.030,v2,5678,0.000000,0.000000,0.063049,-0.047540,-0.000000,0.000000,0.000000,0.000000,1535,995,0
27.040,v2,5679,0.000000,0.000000,0.064334,-0.047868,-0.000000,0.000000,0.000000,0.000000,1522,971,0
27.050,v2,5680,0.000000,0.000000,0.064567,-0.045238,-0.000000,0.000000,0.000000,0.000000,1533,980,0
27.060,v2,5681,0.000000,0.000000,0.066669,-0.053539,-0.000000,0.000000,0.000000,0.000000,1558,987,0
27.070,v2,5682,0.000000,0.000000,0.062349,-0.064305,-0.000000,0.000000,0.000000,0.000000,1532,998,0
27.080,v2,5683,0.000000,0.000000,0.065618,-0.074194,-0.000000,0.000000,0.000000,0.000000,1535,973,0
27.090,v2,5684,0.000000,0.000000,0.066319,-0.077966,-0.000000,0.000000,0.000000,0.000000,1562,994,0
27.100,v2,5685,0.000000,0.000000,0.064918,-0.083120,-0.000000,0.000000,0.000000,0.000000,1535,979,0
27.110,v2,5686,0.000000,0.000000,0.065268,-0.075922,-0.000000,0.000000,0.000000,0.000000,1535,976,0
27.120,v2,5687,0.000000,0.000000,0.066902,-0.068443,-0.000000,0.000000,0.000000,0.000000,1562,989,0
27.130,v2,5688,0.000000,0.000000,0.069238,-0.059241,-0.000000,0.000000,0.000000,0.000000,1554,961,0
27.140,v2,5689,0.000000,0.000000,0.065968,-0.045581,-0.000000,0.000000,0.000000,0.000000,1525,960,0
27.150,v2,5690,0.000000,0.000000,0.067720,-0.029308,-0.000000,0.000000,0.000000,0.000000,1559,979,0
27.160,v2,5691,0.000000,0.000000,0.065268,-0.014337,-0.000000,0.000000,0.000000,0.000000,1535,976,0
27.170,v2,5692,0.000000,0.000000,0.065151,0.001284,-0.000000,0.000000,0.000000,0.000000,1535,977,0
27.180,v2,5693,0.000000,0.000000,0.066435,0.020816,-0.000000,0.000000,0.000000,0.000000,1535,966,0
27.190,v2,5694,0.000000,0.000000,0.064801,0.038272,-0.000000,0.000000,0.000000,0.000000,1517,962,0
27.200,v2,5695,0.000000,0.000000,0.068420,0.052549,-0.000000,0.000000,0.000000,0.000000,1535,949,0
27.210,v2,5696,0.000000,0.000000,0.067136,0.066244,-0.000000,0.000000,0.000000,0.000000,1519,944,0
27.220,v2,5697,0.000000,0.000000,0.067837,0.079412,-0.000000,0.000000,0.000000,0.000000,1519,938,0
27.230,v2,5698,0.000000,0.000000,0.067136,0.092170,-0.000000,0.000000,0.000000,0.000000,1527,952,0
27.240,v2,5699,0.000000,0.000000,0.067486,0.100788,-0.000000,0.000000,0.000000,0.000000,1523,945,0
27.250,v2,5700,0.000000,0.000000,0.064918,0.106985,-0.000000,0.000000,0.000000,0.000000,1521,965,0
27.260,v2,5701,0.000000,0.000000,0.068537,0.109429,-0.000000,0.000000,0.000000,0.000000,1535,948,0
27.270,v2,5702,0.000000,0.000000,0.067370,0.105320,-0.000000,0.000000,0.000000,0.000000,1535,958,0
27.280,v2,5703,0.000000,0.000000,0.066202,0.102503,-0.000000,0.000000,0.000000,0.000000,1515,948,0
27.290,v2,5704,0.000000,0.000000,0.068654,0.094503,-0.000000,0.000000,0.000000,0.000000,1535,947,0
27.300,v2,5705,0.000000,0.000000,0.069004,0.088860,-0.000000,0.000000,0.000000,0.000000,1553,962,0
27.310,v2,5706,0.000000,0.000000,0.064451,0.082469,-0.000000,0.000000,0.000000,0.000000,1522,970,0
27.320,v2,5707,0.000000,0.000000,0.064918,0.073936,-0.000000,0.000000,0.000000,0.000000,1532,976,0
27.330,v2,5708,0.000000,0.000000,0.063400,0.065058,-0.000000,0.000000,0.000000,0.000000,1533,990,0
27.340,v2,5709,0.000000,0.000000,0.063516,0.055666,-0.000000,0.000000,0.000000,0.000000,1535,991,0
27.350,v2,5710,0.000000,0.000000,0.068420,0.043626,-0.000000,0.000000,0.000000,0.000000,1559,973,0
27.360,v2,5711,0.000000,0.000000,0.065034,0.035119,-0.000000,0.000000,0.000000,0.000000,1556,999,0
27.370,v2,5712,0.000000,0.000000,0.064100,0.020239,-0.000000,0.000000,0.000000,0.000000,1535,986,0
27.380,v2,5713,0.000000,0.000000,0.060948,0.006217,-0.000000,0.000000,0.000000,0.000000,1535,1013,0
27.390,v2,5714,0.000000,0.000000,0.068070,-0.004658,-0.000000,0.000000,0.000000,0.000000,1568,985,0
27.400,v2,5715,0.000000,0.000000,0.065151,-0.016339,-0.000000,0.000000,0.000000,0.000000,1555,997,0
27.410,v2,5716,0.000000,0.000000,0.068887,-0.029698,-0.000000,0.000000,0.000000,0.000000,1571,981,0
27.420,v2,5717,0.000000,0.000000,0.066085,-0.031086,-0.000000,0.000000,0.000000,0.000000,1555,989,0
27.430,v2,5718,0.000000,0.000000,0.066669,-0.033562,-0.000000,0.000000,0.000000,0.000000,1575,1004,0
27.440,v2,5719,0.000000,0.000000,0.064217,-0.037765,-0.000000,0.000000,0.000000,0.000000,1552,1002,0
27.450,v2,5720,0.000000,0.000000,0.065735,-0.038501,-0.000000,0.000000,0.000000,0.000000,1578,1015,0
27.460,v2,5721,0.000000,0.000000,0.064217,-0.036883,-0.000000,0.000000,0.000000,0.000000,1556,1006,0
27.470,v2,5722,0.000000,0.000000,0.065268,-0.035343,-0.000000,0.000000,0.000000,0.000000,1582,1023,0
27.480,v2,5723,0.000000,0.000000,0.067837,-0.034510,-0.000000,0.000000,0.000000,0.000000,1584,1003,0
27.490,v2,5724,0.000000,0.000000,0.061415,-0.031869,-0.000000,0.000000,0.000000,0.000000,1535,1009,0
27.500,v2,5725,0.000000,0.000000,0.066435,-0.028164,-0.000000,0.000000,0.000000,0.000000,1574,1005,0
27.510,v2,5726,0.000000,0.000000,0.063867,-0.024956,-0.000000,0.000000,0.000000,0.000000,1559,1012,0
27.520,v2,5727,0.000000,0.000000,0.066786,-0.024231,-0.000000,0.000000,0.000000,0.000000,1570,998,0
27.530,v2,5728,0.000000,0.000000,0.061882,-0.020584,-0.000000,0.000000,0.000000,0.000000,1535,1005,0
27.540,v2,5729,0.000000,0.000000,0.067019,-0.015462,-0.000000,0.000000,0.000000,0.000000,1566,992,0
27.550,v2,5730,0.000000,0.000000,0.067136,-0.005584,-0.000000,0.000000,0.000000,0.000000,1554,979,0
27.560,v2,5731,0.000000,0.000000,0.065968,0.003183,-0.000000,0.000000,0.000000,0.000000,1559,994,0
27.570,v2,5732,0.000000,0.000000,0.064100,0.009391,-0.000000,0.000000,0.000000,0.000000,1535,986,0
27.580,v2,5733,0.000000,0.000000,0.067837,0.017547,-0.000000,0.000000,0.000000,0.000000,1566,985,0
27.590,v2,5734,0.000000,0.000000,0.069004,0.022354,-0.000000,0.000000,0.000000,0.000000,1562,971,0
27.600,v2,5735,0.000000,0.000000,0.067837,0.023889,-0.000000,0.000000,0.000000,0.000000,1564,983,0
27.610,v2,5736,0.000000,0.000000,0.065268,0.027846,-0.000000,0.000000,0.000000,0.000000,1535,976,0
27.620,v2,5737,0.000000,0.000000,0.067953,0.029545,-0.000000,0.000000,0.000000,0.000000,1552,970,0
27.630,v2,5738,0.000000,0.000000,0.067720,0.034643,-0.000000,0.000000,0.000000,0.000000,1571,991,0
27.640,v2,5739,0.000000,0.000000,0.068537,0.037281,-0.000000,0.000000,0.000000,0.000000,1561,974,0
27.650,v2,5740,0.000000,0.000000,0.065385,0.042383,-0.000000,0.000000,0.000000,0.000000,1555,995,0
27.660,v2,5741,0.000000,0.000000,0.063049,0.047127,-0.000000,0.000000,0.000000,0.000000,1535,995,0
27.670,v2,5742,0.000000,0.000000,0.067370,0.050143,-0.000000,0.000000,0.000000,0.000000,1569,992,0
27.680,v2,5743,0.000000,0.000000,0.066786,0.049160,-0.000000,0.000000,0.000000,0.000000,1562,990,0
27.690,v2,5744,0.000000,0.000000,0.063283,0.045992,-0.000000,0.000000,0.000000,0.000000,1535,993,0
27.700,v2,5745,0.000000,0.000000,0.064567,0.043953,-0.000000,0.000000,0.000000,0.000000,1552,999,0
27.710,v2,5746,0.000000,0.000000,0.064100,0.040849,-0.000000,0.000000,0.000000,0.000000,1570,1021,0
27.720,v2,5747,0.000000,0.000000,0.063516,0.035172,-0.000000,0.000000,0.000000,0.000000,1567,1023,0
27.730,v2,5748,0.000000,0.000000,0.063400,0.030373,-0.000000,0.000000,0.000000,0.000000,1553,1010,0
27.740,v2,5749,0.000000,0.000000,0.063049,0.025381,-0.000000,0.000000,0.000000,0.000000,1554,1014,0
27.750,v2,5750,0.000000,0.000000,0.065385,0.018895,-0.000000,0.000000,0.000000,0.000000,1582,1022,0
27.760,v2,5751,0.000000,0.000000,0.063867,0.012006,-0.000000,0.000000,0.000000,0.000000,1560,1013,0
27.770,v2,5752,0.000000,0.000000,0.062582,0.003633,-0.000000,0.000000,0.000000,0.000000,1567,1031,0
27.780,v2,5753,0.000000,0.000000,0.062933,-0.006352,-0.000000,0.000000,0.000000,0.000000,1577,1038,0
27.790,v2,5754,0.000000,0.000000,0.065618,-0.019255,-0.000000,0.000000,0.000000,0.000000,1582,1020,0
27.800,v2,5755,0.000000,0.000000,0.063750,-0.029793,-0.000000,0.000000,0.000000,0.000000,1605,1059,0
27.810,v2,5756,0.000000,0.000000,0.062699,-0.045188,-0.000000,0.000000,0.000000,0.000000,1606,1069,0
27.820,v2,5757,0.000000,0.000000,0.064918,-0.055142,-0.000000,0.000000,0.000000,0.000000,1596,1040,0
27.830,v2,5758,0.000000,0.000000,0.060831,-0.058449,-0.000000,0.000000,0.000000,0.000000,1574,1053,0
27.840,v2,5759,0.000000,0.000000,0.063984,-0.064622,-0.000000,0.000000,0.000000,0.000000,1605,1057,0
27.850,v2,5760,0.000000,0.000000,0.067019,-0.068677,-0.000000,0.000000,0.000000,0.000000,1614,1040,0
27.860,v2,5761,0.000000,0.000000,0.061765,-0.069961,-0.000000,0.000000,0.000000,0.000000,1584,1055,0
27.870,v2,5762,0.000000,0.000000,0.063283,-0.069566,-0.000000,0.000000,0.000000,0.000000,1600,1058,0
27.880,v2,5763,0.000000,0.000000,0.064100,-0.070489,-0.000000,0.000000,0.000000,0.000000,1586,1037,0
27.890,v2,5764,0.000000,0.000000,0.062816,-0.068985,-0.000000,0.000000,0.000000,0.000000,1584,1046,0
27.900,v2,5765,0.000000,0.000000,0.065735,-0.060322,-0.000000,0.000000,0.000000,0.000000,1581,1018,0
27.910,v2,5766,0.000000,0.000000,0.065034,-0.052720,-0.000000,0.000000,0.000000,0.000000,1594,1037,0
27.920,v2,5767,0.000000,0.000000,0.063283,-0.039971,-0.000000,0.000000,0.000000,0.000000,1565,1023,0
27.930,v2,5768,0.000000,0.000000,0.064217,-0.025955,-0.000000,0.000000,0.000000,0.000000,1573,1023,0
27.940,v2,5769,0.000000,0.000000,0.064684,-0.010727,-0.000000,0.000000,0.000000,0.000000,1599,1045,0
27.950,v2,5770,0.000000,0.000000,0.065034,-0.000021,-0.000000,0.000000,0.000000,0.000000,1574,1017,0
27.960,v2,5771,0.000000,0.000000,0.065034,0.009047,-0.000000,0.000000,0.000000,0.000000,1570,1013,0
27.970,v2,5772,0.000000,0.000000,0.064217,0.019729,-0.000000,0.000000,0.000000,0.000000,1584,1034,0
27.980,v2,5773,0.000000,0.000000,0.064451,0.027548,-0.000000,0.000000,0.000000,0.000000,1582,1030,0
27.990,v2,5774,0.000000,0.000000,0.063516,0.037192,-0.000000,0.000000,0.000000,0.000000,1584,1040,0
28.000,v2,5775,0.000000,0.000000,0.064801,0.043033,-0.000000,0.000000,0.000000,0.000000,1563,1008,0
28.010,v2,5776,0.000000,0.000000,0.067837,0.048315,-0.000000,0.000000,0.000000,0.000000,1589,1008,0
28.020,v2,5777,0.000000,0.000000,0.065385,0.048012,-0.000000,0.000000,0.000000,0.000000,1582,1022,0
28.030,v2,5778,0.000000,0.000000,0.061065,0.046013,-0.000000,0.000000,0.000000,0.000000,1554,1031,0
28.040,v2,5779,0.000000,0.000000,0.065034,0.039339,-0.000000,0.000000,0.000000,0.000000,1591,1034,0
28.050,v2,5780,0.000000,0.000000,0.063984,0.028992,-0.000000,0.000000,0.000000,0.000000,1588,1040,0
28.060,v2,5781,0.000000,0.000000,0.065852,0.020635,-0.000000,0.000000,0.000000,0.000000,1587,1023,0
28.070,v2,5782,0.000000,0.000000,0.063166,0.007808,-0.000000,0.000000,0.000000,0.000000,1579,1038,0
28.080,v2,5783,0.000000,0.000000,0.065385,-0.007811,-0.000000,0.000000,0.000000,0.000000,1600,1040,0
28.090,v2,5784,0.000000,0.000000,0.061298,-0.023149,-0.000000,0.000000,0.000000,0.000000,1584,1059,0
28.100,v2,5785,0.000000,0.000000,0.061648,-0.032327,-0.000000,0.000000,0.000000,0.000000,1584,1056,0
28.110,v2,5786,0.000000,0.000000,0.062816,-0.042106,-0.000000,0.000000,0.000000,0.000000,1590,1052,0
28.120,v2,5787,0.000000,0.000000,0.061765,-0.050654,-0.000000,0.000000,0.000000,0.000000,1599,1070,0
28.130,v2,5788,0.000000,0.000000,0.064684,-0.057557,-0.000000,0.000000,0.000000,0.000000,1604,1050,0
