# Balancin telemetria  2026-05-26 01:37:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
14.300	+0.000000	+0.145882	-0.021097	+0.109806	+4.152249	+4.382930	+1.986755	+1.986755	211	222	0
14.310	+0.000000	+0.150588	-0.023441	+0.021961	+4.382930	+4.382930	+0.579470	+0.579470	209	221	0
14.320	+0.000000	+0.141176	-0.028129	+0.000000	+4.152249	+4.152249	+0.248344	+0.248344	207	221	0
14.330	+0.000000	+0.136471	-0.035162	+0.021961	+3.806228	+4.152249	+0.579470	+0.579470	204	222	0
14.340	+0.000000	+0.141176	-0.042194	-0.021961	+4.152249	+4.152249	-0.248344	-0.248344	202	224	0
14.350	+0.000000	+0.136471	-0.049226	-0.043922	+3.806228	+4.152249	-0.579470	-0.579470	198	224	0
14.360	+0.000000	+0.125490	-0.056259	-0.032942	+3.460208	+3.806228	-0.331126	-0.331126	193	222	0
14.370	+0.000000	+0.116078	-0.058603	-1.196882	+3.460208	+3.229527	-10.016556	-10.016556	189	219	0
14.380	+0.000000	+0.034510	-0.044538	-0.285495	+1.730104	+0.230681	-4.801325	-4.884106	196	219	0
14.390	+0.000000	-0.036078	-0.039850	+0.845503	+0.000000	-2.191465	+9.933775	+9.933775	197	217	0
14.400	+0.000000	+0.009412	-0.042194	+1.087076	+1.153403	-0.692042	+9.933775	+9.933775	193	215	0
14.410	+0.000000	+0.120784	-0.042194	+0.516087	+4.152249	+2.883506	+9.023179	+9.023179	193	214	0
14.420	+0.000000	+0.161569	-0.044538	+1.010212	+5.651672	+3.806228	+9.933775	+9.933775	190	213	0
14.430	+0.000000	+0.186667	-0.039850	-0.999231	+6.459054	+4.382930	-10.016556	-10.016556	186	206	0
14.440	+0.000000	+0.141176	-0.037506	-0.285495	+4.728950	+3.460208	-4.635762	-4.635762	183	202	0
14.450	+0.000000	+0.054902	-0.039850	+0.120786	+2.076125	+1.153403	+2.069536	+2.069536	182	203	0
14.460	+0.000000	+0.050196	-0.039850	-0.142747	+1.730104	+1.153403	-2.317881	-2.317881	183	204	0
14.470	+0.000000	+0.059608	-0.039850	+0.076864	+2.076125	+1.384083	+1.490066	+1.490066	183	204	0
14.480	+0.000000	+0.059608	-0.039850	+0.098825	+2.076125	+1.384083	+1.821192	+1.821192	184	204	0
14.490	+0.000000	+0.050196	-0.037506	+0.351378	+1.730104	+1.153403	+6.043046	+6.043046	184	204	0
14.500	+0.000000	+0.054902	-0.035162	+0.000000	+2.076125	+1.153403	+0.082781	+0.082781	185	203	0
14.510	+0.000000	+0.054902	-0.032818	-0.175689	+2.076125	+1.153403	-2.897351	-2.897351	186	203	0
14.520	+0.000000	+0.045490	-0.030474	-0.505106	+1.730104	+0.807382	-8.443709	-8.526490	187	203	0
14.530	+0.000000	+0.004706	-0.028129	-0.252553	+0.576701	-0.346021	-4.221854	-4.221854	189	204	0
14.540	+0.000000	-0.040784	-0.023441	-0.318436	-1.268743	-1.268743	-5.380795	-5.380795	191	204	0
14.550	+0.000000	-0.026667	-0.021097	+0.450203	-0.692042	-0.922722	+7.615894	+7.615894	193	204	0
14.560	+0.000000	+0.009412	-0.023441	-0.713737	+0.807382	-0.346021	-10.016556	-10.016556	192	204	0
14.570	+0.000000	+0.000000	-0.025785	-1.065115	+0.230681	-0.346021	-10.016556	-10.016556	191	203	0
14.580	+0.000000	-0.101961	-0.028129	-0.065883	-2.768166	-3.344867	-1.076159	-1.076159	189	203	0
14.590	+0.000000	-0.142745	-0.028129	+0.175689	-3.921569	-4.498270	+2.980132	+2.897351	188	203	0
14.600	+0.000000	-0.111373	-0.028129	-0.197650	-2.768166	-3.921569	-3.394040	-3.476821	186	201	0
14.610	+0.000000	-0.101961	-0.030474	-0.417261	-2.768166	-3.344867	-7.201987	-7.201987	186	201	0
14.620	+0.000000	-0.106667	-0.037506	-0.351378	-2.768166	-3.575548	-5.960265	-5.960265	187	207	0
14.630	+0.000000	-0.122353	-0.044538	-0.351378	-3.344867	-3.921569	-5.960265	-5.960265	190	213	0
14.640	+0.000000	-0.127059	-0.042194	-0.109806	-3.344867	-4.267589	-1.821192	-1.903974	192	214	0
14.650	+0.000000	-0.127059	-0.037506	+0.021961	-3.344867	-4.267589	+0.248344	+0.248344	195	214	0
14.660	+0.000000	-0.122353	-0.035162	-0.109806	-3.344867	-3.921569	-1.986755	-1.986755	196	214	0
14.670	+0.000000	-0.122353	-0.035162	-0.142747	-2.998847	-4.267589	-2.483444	-2.483444	194	212	0
14.680	+0.000000	-0.111373	-0.035162	-0.109806	-2.998847	-3.575548	-1.986755	-1.986755	191	209	0
14.690	+0.000000	-0.117647	-0.039850	-0.010981	-2.998847	-3.921569	-0.248344	-0.248344	186	207	0
14.700	+0.000000	-0.111373	-0.044538	+0.010981	-2.998847	-3.575548	+0.165563	+0.165563	181	205	0
14.710	+0.000000	-0.101961	-0.049226	+0.032942	-2.768166	-3.344867	+0.413907	+0.413907	178	204	0
14.720	+0.000000	-0.101961	-0.056259	+0.076864	-2.768166	-3.344867	+1.241722	+1.241722	178	206	0
14.730	+0.000000	-0.097255	-0.056259	+0.164708	-2.422145	-3.344867	+2.814570	+2.731788	184	213	0
14.740	+0.000000	-0.092549	-0.056259	-0.197650	-2.422145	-2.998847	-3.476821	-3.476821	191	220	0
14.750	+0.000000	-0.092549	-0.060947	+0.263534	-2.768166	-2.768166	+4.387417	+4.387417	190	222	0
14.760	+0.000000	-0.086275	-0.067979	+0.362359	-2.422145	-2.768166	+6.208609	+6.208609	186	221	0
14.770	+0.000000	-0.065882	-0.070323	+0.472164	-1.845444	-2.191465	+8.112583	+8.112583	182	219	0
14.780	+0.000000	-0.010980	-0.072668	+0.175689	-0.346021	-0.346021	+3.062914	+3.062914	180	218	0
14.790	+0.000000	+0.000000	-0.072668	+0.362359	+0.000000	+0.000000	+6.208609	+6.208609	182	220	0
14.800	+0.000000	+0.004706	-0.072668	+0.252553	+0.000000	+0.230681	+4.304636	+4.304636	186	224	0
14.810	+0.000000	+0.014118	-0.070323	+0.472164	+0.230681	+0.576701	+8.112583	+8.112583	190	226	0
14.820	+0.000000	+0.039216	-0.067979	+0.417261	+1.153403	+1.153403	+7.201987	+7.201987	191	228	0
14.830	+0.000000	+0.064314	-0.067979	-0.175689	+1.730104	+2.076125	-2.814570	-2.814570	194	229	0
14.840	+0.000000	+0.059608	-0.058603	+0.230592	+1.730104	+1.730104	+3.973510	+3.973510	199	230	0
14.850	+0.000000	+0.050196	-0.058603	+0.395300	+1.153403	+1.730104	+6.788079	+6.870861	196	226	0
14.860	+0.000000	+0.054902	-0.063291	+0.549028	+1.384083	+1.730104	+9.437086	+9.437086	188	222	0
14.870	+0.000000	+0.100392	-0.060947	+0.461184	+2.883506	+2.883506	+8.029801	+8.029801	186	218	0
14.880	+0.000000	+0.120784	-0.060947	-0.428242	+3.460208	+3.460208	-7.119205	-7.119205	185	217	0
14.890	+0.000000	+0.095686	-0.053915	-0.373339	+2.652826	+2.883506	-6.291391	-6.291391	189	218	0
14.900	+0.000000	+0.029804	-0.039850	-0.109806	+0.807382	+0.807382	-1.738411	-1.738411	199	220	0
14.910	+0.000000	+0.014118	-0.039850	+0.340397	+0.230681	+0.576701	+5.877483	+5.877483	202	223	0
14.920	+0.000000	+0.034510	-0.042194	+0.274514	+0.807382	+1.153403	+4.718543	+4.718543	202	224	0
14.930	+0.000000	+0.029804	-0.042194	+0.428242	+0.807382	+0.807382	+7.367550	+7.367550	201	223	0
14.940	+0.000000	+0.045490	-0.042194	+0.153728	+1.153403	+1.384083	+2.814570	+2.814570	200	222	0
14.950	+0.000000	+0.034510	-0.044538	+1.054134	+0.576701	+1.384083	+9.933775	+9.933775	201	223	0
14.960	+0.000000	+0.054902	-0.042194	+0.702756	+1.384083	+1.730104	+9.933775	+9.933775	203	225	0
14.970	+0.000000	+0.141176	-0.042194	+0.483145	+4.152249	+4.152249	+8.360927	+8.360927	203	225	0
14.980	+0.000000	+0.155294	-0.060947	+0.439223	+4.382930	+4.728950	+7.698675	+7.698675	192	224	0
14.990	+0.000000	+0.175686	-0.058603	+0.801581	+4.959631	+5.305652	+9.933775	+9.933775	184	215	0
15.000	+0.000000	+0.200784	-0.051571	+0.428242	+5.882353	+5.882353	+7.533113	+7.533113	180	207	0
15.010	+0.000000	-0.180392	-0.056259	-0.175689	+6.228374	+6.805075	-2.649007	-2.649007	178	207	0
15.020	+0.000000	+0.200784	-0.053915	+0.219611	+5.882353	+5.882353	+4.056291	+4.056291	180	208	0
15.030	+0.000000	+0.196078	-0.051571	+0.241572	+5.651672	+5.882353	+4.387417	+4.387417	180	207	0
15.040	+0.000000	+0.191373	-0.053915	-0.021961	+5.651672	+5.651672	-0.165563	-0.165563	178	206	0
15.050	+0.000000	+0.191373	-0.046882	+0.153728	+5.651672	+5.651672	+2.814570	+2.814570	181	205	0
15.060	+0.000000	+0.186667	-0.039850	+0.164708	+5.305652	+5.651672	+3.062914	+3.062914	185	206	0
15.070	+0.000000	+0.181961	-0.032818	+0.065883	+5.305652	+5.305652	+1.407285	+1.407285	188	205	0
15.080	+0.000000	+0.181961	-0.037506	+0.153728	+5.305652	+5.305652	+2.897351	+2.897351	186	205	0
15.090	+0.000000	+0.175686	-0.037506	+0.043922	+4.959631	+5.305652	+0.993377	+1.076159	186	205	0
15.100	+0.000000	+0.170980	-0.037506	-0.087845	+4.959631	+4.959631	-1.241722	-1.241722	186	205	0
15.110	+0.000000	+0.166275	-0.039850	+0.120786	+4.959631	+4.728950	+2.235099	+2.235099	187	208	0
15.120	+0.000000	+0.155294	-0.039850	+0.054903	+4.728950	+4.382930	+1.158940	+1.158940	188	209	0
15.130	+0.000000	+0.155294	-0.030474	-0.098825	+4.728950	+4.382930	-1.490066	-1.490066	194	210	0
15.140	+0.000000	+0.150588	-0.021097	-0.098825	+4.728950	+4.152249	-1.572848	-1.572848	199	210	0
15.150	+0.000000	+0.145882	-0.011721	-0.076864	+4.382930	+4.152249	-1.158940	-1.158940	203	209	0
15.160	+0.000000	+0.136471	-0.007032	-0.098825	+4.152249	+3.806228	-1.407285	-1.407285	206	208	0
15.170	+0.000000	+0.141176	+0.000000	-0.175689	+4.382930	+3.806228	-2.897351	-2.897351	211	210	0
15.180	+0.000000	+0.130196	+0.004688	-0.406281	+4.152249	+3.460208	-6.705298	-6.788079	214	211	0
15.190	+0.000000	+0.105098	+0.004688	-0.614912	+3.229527	+2.883506	-10.016556	-10.016556	216	213	0
15.200	+0.000000	+0.018824	+0.004688	-0.812562	+0.807382	+0.230681	-10.016556	-10.016556	217	215	0
15.210	+0.000000	-0.072157	+0.002344	+0.098825	-2.422145	-1.845444	+1.738411	+1.738411	219	217	0
15.220	+0.000000	-0.097255	+0.002344	+0.032942	-2.768166	-2.998847	+0.496689	+0.496689	220	218	0
15.230	+0.000000	-0.081569	+0.002344	-0.274514	-2.191465	-2.768166	-4.801325	-4.801325	220	218	0
15.240	+0.000000	-0.081569	+0.000000	-0.252553	-2.422145	-2.422145	-4.387417	-4.387417	220	219	0
15.250	+0.000000	-0.081569	-0.004688	-0.296475	-2.191465	-2.768166	-4.966887	-5.049669	219	221	0
15.260	+0.000000	-0.076863	-0.007032	-0.636873	-2.422145	-2.191465	-10.016556	-10.016556	220	223	0
15.270	+0.000000	-0.101961	-0.009376	-0.603931	-3.344867	-2.768166	-10.016556	-10.016556	219	224	0
15.280	+0.000000	-0.167843	-0.011721	-0.834523	-5.420992	-4.498270	-10.016556	-10.016556	219	224	0
15.290	+0.000000	-0.197647	-0.009376	+0.197650	-6.574394	-5.074971	+3.145695	+3.145695	217	222	0
15.300	+0.000000	-0.192941	-0.002344	+0.043922	-5.997693	-5.420992	+0.579470	+0.662252	216	217	0
15.310	+0.000000	-0.177255	+0.002344	-0.790601	-5.420992	-5.074971	-10.016556	-10.016556	216	214	0
15.320	+0.000000	-0.197647	+0.002344	-0.439223	-5.997693	-5.767013	-7.615894	-7.615894	215	213	0
15.330	+0.000000	+0.169412	+0.002344	+0.032942	-7.151096	-6.574394	+0.248344	+0.331126	213	211	0
15.340	+0.000000	+0.189804	+0.000000	-0.746678	-6.920415	-5.767013	-10.016556	-10.016556	211	210	0
15.350	+0.000000	+0.180392	-0.002344	-1.152959	-7.151096	-5.997693	-10.016556	-10.016556	209	210	0
15.360	+0.000000	+0.144314	-0.007032	-0.274514	-8.073818	-7.151096	-4.884106	-4.884106	207	209	0
15.370	+0.000000	+0.149020	-0.009376	-0.922367	-8.073818	-6.920415	-10.016556	-10.016556	202	206	0
15.380	+0.000000	+0.139608	-0.009376	-0.527067	-8.073818	-7.497116	-9.105960	-9.105960	199	204	0
15.390	+0.000000	+0.123922	-0.018753	-0.043922	-8.650519	-7.843137	-0.910596	-0.910596	202	212	0
15.400	+0.000000	+0.123922	-0.018753	-0.757659	-8.650519	-7.843137	-10.016556	-10.016556	206	214	0
15.410	+0.000000	+0.114510	-0.028129	-0.592950	-8.996540	-8.073818	-10.016556	-10.016556	193	207	0
15.420	+0.000000	+0.094118	-0.030474	-0.450203	-9.573241	-8.650519	-8.029801	-7.947020	186	201	0
15.430	+0.000000	+0.098824	-0.049226	+0.362359	-9.573241	-8.419839	+5.877483	+5.877483	187	213	0
15.440	+0.000000	+0.128627	-0.056259	-0.461184	-8.419839	-7.843137	-8.112583	-8.112583	177	206	0
15.450	+0.000000	+0.169412	-0.070323	-0.757659	-7.151096	-6.574394	-10.016556	-10.016556	176	214	0
15.460	+0.000000	+0.149020	-0.053915	-1.010212	-7.843137	-7.151096	-10.016556	-10.016556	182	210	0
15.470	+0.000000	+0.103529	-0.084388	-0.010981	-8.996540	-8.650519	-0.413907	-0.413907	172	217	0
15.480	+0.000000	+0.094118	-0.056259	+0.252553	-9.573241	-8.650519	+4.056291	+4.139073	185	214	0
15.490	+0.000000	+0.114510	-0.077356	-0.043922	-8.650519	-8.419839	-0.993377	-0.993377	181	222	0
15.500	+0.000000	+0.144314	-0.051571	-0.164708	-7.843137	-7.497116	-3.062914	-3.062914	192	218	0
15.510	+0.000000	+0.149020	-0.053915	+0.087845	-7.843137	-7.151096	+1.324503	+1.407285	201	230	0
15.520	+0.000000	+0.149020	-0.063291	+0.285495	-7.843137	-7.151096	+4.718543	+4.718543	203	236	0
15.530	+0.000000	+0.169412	-0.049226	+0.307456	-7.151096	-6.574394	+4.966887	+5.049669	218	244	0
15.540	+0.000000	-0.197647	-0.063291	+0.274514	-6.343714	-5.420992	+4.470199	+4.552980	219	252	0
15.550	+0.000000	-0.167843	-0.046882	+0.505106	-5.074971	-4.844291	+8.443709	+8.443709	229	254	0
15.560	+0.000000	-0.111373	-0.039850	+0.702756	-3.575548	-2.998847	+9.933775	+9.933775	234	255	0
15.570	+0.000000	-0.006275	-0.032818	+0.823542	-0.346021	+0.000000	+9.933775	+9.933775	238	255	0
15.580	+0.000000	+0.064314	-0.032818	+0.625892	+1.384083	+2.306805	+9.933775	+9.933775	238	255	0
15.590	+0.000000	+0.125490	-0.032818	+0.680795	+3.460208	+3.806228	+9.933775	+9.933775	238	255	0
15.600	+0.000000	+0.170980	-0.035162	+0.790601	+4.959631	+4.959631	+9.933775	+9.933775	237	255	0
15.610	+0.000000	-0.194510	-0.028129	+0.944329	+5.882353	+6.228374	+9.933775	+9.933775	240	255	0
15.620	+0.000000	-0.164706	-0.035162	+0.988251	+7.035755	+6.805075	+9.933775	+9.933775	236	255	0
15.630	+0.000000	-0.149020	-0.032818	+0.801581	+7.381776	+7.381776	+9.933775	+9.933775	238	255	0
15.640	+0.000000	-0.128627	-0.037506	+0.790601	+7.727797	+8.304498	+9.933775	+9.933775	235	255	0
15.650	+0.000000	-0.108235	-0.046882	+0.922367	+8.535179	+8.535179	+9.933775	+9.933775	231	255	0
15.660	+0.000000	-0.108235	-0.058603	+0.483145	+8.535179	+8.535179	+8.609272	+8.609272	224	255	0
15.670	+0.000000	-0.094118	-0.051571	+0.999231	+8.881200	+9.111880	+9.933775	+9.933775	225	253	0
15.680	+0.000000	-0.094118	-0.049226	+0.713737	+9.111880	+8.881200	+9.933775	+9.933775	222	248	0
15.690	+0.000000	-0.094118	-0.072668	+0.669814	+8.881200	+9.111880	+9.933775	+9.933775	210	248	0
15.700	+0.000000	-0.083137	-0.046882	+0.581970	+9.457901	+9.111880	+9.933775	+9.933775	212	237	0
15.710	+0.000000	-0.073725	-0.051571	+0.164708	+9.803922	+9.457901	+3.228477	+3.228477	207	234	0
15.720	+0.000000	-0.078431	-0.039850	+0.779620	+9.803922	+9.111880	+9.933775	+9.933775	212	233	0
15.730	+0.000000	-0.083137	-0.046882	+0.845503	+9.457901	+9.111880	+9.933775	+9.933775	194	218	0
15.740	+0.000000	-0.069020	-0.049226	+0.241572	+10.034602	+9.457901	+4.470199	+4.470199	189	214	0
15.750	+0.000000	-0.069020	-0.056259	-0.131767	+9.803922	+9.803922	-1.903974	-1.903974	183	213	0
15.760	+0.000000	-0.094118	-0.053915	+0.230592	+9.111880	+8.881200	+4.304636	+4.221854	182	210	0
15.770	+0.000000	-0.094118	-0.051571	+0.043922	+9.111880	+8.881200	+1.076159	+1.076159	183	210	0
15.780	+0.000000	-0.098824	-0.037506	+0.384320	+9.111880	+8.535179	+6.953642	+6.953642	188	207	0
15.790	+0.000000	-0.108235	-0.042194	+0.197650	+8.881200	+8.304498	+3.807947	+3.807947	184	205	0
15.800	+0.000000	-0.108235	-0.042194	-0.043922	+8.881200	+8.304498	-0.413907	-0.496689	185	208	0
15.810	+0.000000	-0.119216	-0.046882	+0.164708	+8.535179	+7.958478	+3.062914	+3.062914	185	210	0
15.820	+0.000000	-0.128627	-0.030474	-0.032942	+8.304498	+7.727797	-0.165563	-0.165563	192	207	0
15.830	+0.000000	-0.134902	-0.023441	-0.021961	+8.304498	+7.381776	+0.082781	+0.000000	196	208	0
15.840	+0.000000	-0.134902	-0.004688	-0.131767	+8.304498	+7.381776	-1.986755	-1.986755	203	206	0
15.850	+0.000000	-0.149020	-0.002344	-0.296475	+7.727797	+7.035755	-4.801325	-4.801325	207	208	0
15.860	+0.000000	-0.169412	+0.002344	-0.307456	+7.035755	+6.459054	-4.966887	-4.966887	211	209	0
15.870	+0.000000	+0.191373	+0.002344	-0.724717	+5.882353	+5.305652	-10.016556	-10.016556	215	213	0
15.880	+0.000000	+0.120784	+0.000000	-0.494125	+3.460208	+3.460208	-8.195364	-8.195364	218	217	0
15.890	+0.000000	+0.004706	+0.000000	-0.494125	+0.230681	+0.000000	-8.278146	-8.278146	220	219	0
15.900	+0.000000	-0.047059	+0.000000	-0.790601	-1.268743	-1.499423	-10.016556	-10.016556	221	220	0
15.910	+0.000000	-0.101961	+0.000000	-0.592950	-2.998847	-2.998847	-10.016556	-10.016556	222	221	0
15.920	+0.000000	-0.156863	+0.002344	-0.439223	-4.844291	-4.498270	-7.533113	-7.533113	223	221	0
15.930	+0.000000	-0.177255	+0.002344	-0.373339	-5.420992	-5.074971	-6.456954	-6.456954	223	220	0
15.940	+0.000000	-0.177255	+0.007032	-0.120786	-5.420992	-5.074971	-2.152318	-2.152318	224	219	0
15.950	+0.000000	-0.172549	+0.002344	-0.461184	-5.074971	-5.074971	-8.029801	-8.029801	222	220	0
15.960	+0.000000	-0.177255	+0.000000	-0.483145	-5.420992	-5.074971	-8.443709	-8.443709	220	220	0
15.970	+0.000000	-0.188235	+0.002344	-1.240804	-5.997693	-5.074971	-10.016556	-10.016556	220	218	0
15.980	+0.000000	+0.189804	-0.007032	+0.032942	-6.920415	-5.767013	+0.331126	+0.331126	216	219	0
15.990	+0.000000	+0.180392	-0.007032	-0.527067	-7.151096	-5.997693	-9.271523	-9.188742	214	218	0
16.000	+0.000000	+0.185098	+0.002344	-0.494125	-6.920415	-5.997693	-8.609272	-8.526490	213	212	0
16.010	+0.000000	+0.174118	+0.002344	-0.878445	-7.497116	-5.997693	-10.016556	-10.016556	213	210	0
16.020	+0.000000	+0.155294	+0.000000	-0.219611	-7.843137	-6.920415	-3.973510	-3.973510	210	210	0
16.030	+0.000000	+0.144314	-0.004688	-0.406281	-8.073818	-7.151096	-7.201987	-7.201987	206	208	0
16.040	+0.000000	+0.149020	-0.009376	-0.483145	-8.419839	-6.574394	-8.443709	-8.360927	202	206	0
16.050	+0.000000	+0.155294	-0.009376	-0.351378	-8.073818	-6.574394	-6.208609	-6.208609	200	205	0
16.060	+0.000000	+0.144314	-0.016409	-0.472164	-8.419839	-6.920415	-8.195364	-8.112583	196	204	0
16.070	+0.000000	+0.149020	-0.011721	-0.472164	-8.419839	-6.574394	-8.360927	-8.278146	196	201	0
16.080	+0.000000	+0.144314	-0.016409	-0.219611	-8.650519	-6.574394	-3.973510	-3.890728	197	205	0
16.090	+0.000000	+0.139608	-0.018753	+0.043922	-8.650519	-6.920415	+0.496689	+0.496689	204	214	0
16.100	+0.000000	+0.155294	-0.037506	-0.021961	-8.419839	-6.343714	-0.579470	-0.496689	193	212	0
16.110	+0.000000	+0.160000	-0.030474	-0.197650	-8.073818	-6.343714	-3.642384	-3.642384	186	202	0
16.120	+0.000000	+0.164706	-0.023441	-0.417261	-8.073818	-5.997693	-7.284768	-7.201987	193	206	0
16.130	+0.000000	+0.160000	-0.072668	-0.252553	-8.073818	-6.343714	-4.552980	-4.470199	177	216	0
16.140	+0.000000	+0.169412	-0.039850	-0.142747	-7.843137	-5.997693	-2.649007	-2.566225	185	206	0
16.150	+0.000000	+0.164706	-0.072668	-0.142747	-8.073818	-5.997693	-2.731788	-2.649007	173	211	0
16.160	+0.000000	+0.169412	-0.053915	-0.153728	-7.843137	-5.997693	-2.814570	-2.814570	183	212	0
16.170	+0.000000	+0.174118	-0.075012	-0.175689	-7.843137	-5.767013	-3.145695	-3.145695	173	213	0
16.180	+0.000000	+0.180392	-0.058603	-0.098825	-7.497116	-5.767013	-1.903974	-1.821192	182	212	0
16.190	+0.000000	+0.160000	-0.067979	+0.142747	-8.073818	-6.343714	+2.152318	+2.235099	180	216	0
16.200	+0.000000	-0.197647	-0.060947	-0.021961	-6.574394	-5.074971	-0.496689	-0.496689	182	214	0
16.210	+0.000000	+0.185098	-0.044538	-0.175689	-7.151096	-5.767013	-3.228477	-3.145695	188	211	0
16.220	+0.000000	+0.194510	-0.070323	-0.208631	-6.920415	-5.420992	-3.807947	-3.725166	182	220	0
16.230	+0.000000	+0.189804	-0.046882	-0.186670	-7.151096	-5.420992	-3.476821	-3.394040	194	218	0
16.240	+0.000000	+0.194510	-0.063291	-0.274514	-6.920415	-5.420992	-4.884106	-4.884106	194	227	0
16.250	+0.000000	+0.194510	-0.063291	-0.087845	-6.920415	-5.420992	-1.738411	-1.738411	193	226	0
16.260	+0.000000	+0.194510	-0.065635	+0.109806	-6.920415	-5.420992	+1.655629	+1.738411	204	238	0
16.270	+0.000000	+0.200784	-0.044538	+0.120786	-6.574394	-5.420992	+1.903974	+1.986755	215	238	0
16.280	+0.000000	+0.200784	-0.049226	+0.065883	-6.574394	-5.420992	+0.993377	+1.076159	218	243	0
16.290	+0.000000	-0.197647	-0.046882	-0.010981	-6.574394	-5.074971	-0.331126	-0.331126	226	251	0
16.300	+0.000000	+0.200784	-0.049226	+0.010981	-6.574394	-5.420992	+0.082781	+0.165563	229	254	0
16.310	+0.000000	-0.188235	-0.039850	+0.340397	-6.343714	-4.844291	+5.629139	+5.711921	234	255	0
16.320	+0.000000	-0.167843	-0.028129	+0.603931	-5.420992	-4.498270	+9.933775	+9.933775	240	255	0
16.330	+0.000000	+0.000000	-0.018753	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	246	255	0
16.340	+0.000000	+0.000000	-0.014065	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	247	255	0
16.350	+0.000000	-0.031373	-0.014065	+1.383551	-1.268743	-0.692042	+9.933775	+9.933775	248	255	0
16.360	+0.000000	+0.014118	-0.011721	+0.867465	+0.000000	+0.807382	+9.933775	+9.933775	249	255	0
16.370	+0.000000	+0.100392	-0.011721	+0.538048	+2.883506	+2.883506	+9.437086	+9.437086	249	255	0
16.380	+0.000000	+0.000000	-0.011721	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	249	255	0
16.390	+0.000000	+0.136471	-0.016409	+1.010212	+3.806228	+4.152249	+9.933775	+9.933775	247	255	0
16.400	+0.000000	+0.150588	-0.014065	+0.779620	+4.152249	+4.728950	+9.933775	+9.933775	248	255	0
16.410	+0.000000	-0.194510	-0.009376	+0.988251	+5.882353	+6.228374	+9.933775	+9.933775	250	255	0
16.420	+0.000000	+0.000000	-0.011721	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	249	255	0
16.430	+0.000000	-0.194510	-0.014065	+1.141979	+5.882353	+6.228374	+9.933775	+9.933775	248	255	0
16.440	+0.000000	-0.169412	-0.016409	+0.669814	+6.805075	+6.805075	+9.933775	+9.933775	247	255	0
16.450	+0.000000	-0.139608	-0.016409	+1.087076	+7.727797	+7.727797	+9.933775	+9.933775	246	255	0
16.460	+0.000000	-0.139608	-0.014065	+0.636873	+7.727797	+7.727797	+9.933775	+9.933775	247	255	0
16.470	+0.000000	-0.119216	-0.014065	+1.361590	+8.304498	+8.304498	+9.933775	+9.933775	247	255	0
16.480	+0.000000	-0.103529	-0.018753	+1.240804	+8.881200	+8.535179	+9.933775	+9.933775	245	255	0
16.490	+0.000000	-0.098824	-0.021097	+0.889426	+8.881200	+8.881200	+9.933775	+9.933775	244	255	0
16.500	+0.000000	-0.083137	-0.023441	+0.878445	+9.803922	+8.881200	+9.933775	+9.933775	242	255	0
16.510	+0.000000	-0.083137	-0.025785	+1.065115	+9.457901	+9.111880	+9.933775	+9.933775	242	255	0
16.520	+0.000000	-0.083137	-0.028129	+1.207862	+9.457901	+9.111880	+9.933775	+9.933775	241	255	0
16.530	+0.000000	-0.078431	-0.032818	+0.944329	+9.803922	+9.111880	+9.933775	+9.933775	238	255	0
16.540	+0.000000	-0.062745	-0.042194	+1.021192	+10.034602	+9.803922	+9.933775	+9.933775	232	255	0
16.550	+0.000000	-0.073725	-0.039850	+1.065115	+9.803922	+9.457901	+9.933775	+9.933775	234	254	0
16.560	+0.000000	-0.062745	-0.056259	+0.988251	+10.034602	+9.803922	+9.933775	+9.933775	222	251	0
16.570	+0.000000	+0.000000	-0.058603	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	218	249	0
16.580	+0.000000	-0.073725	-0.065635	+0.043922	+9.803922	+9.457901	+1.158940	+1.158940	212	246	0
16.590	+0.000000	-0.078431	-0.060947	+0.208631	+9.457901	+9.457901	+3.973510	+3.973510	208	240	0
16.600	+0.000000	-0.053333	-0.056259	+0.131767	+10.380623	+10.034602	+2.731788	+2.731788	202	231	0
16.610	+0.000000	-0.128627	-0.051571	+0.076864	+8.304498	+7.727797	+1.655629	+1.655629	198	225	0
16.620	+0.000000	-0.119216	-0.060947	+0.175689	+8.304498	+8.304498	+3.394040	+3.394040	191	223	0
16.630	+0.000000	-0.119216	-0.053915	+0.581970	+8.535179	+7.958478	+9.933775	+9.933775	192	220	0
16.640	+0.000000	-0.108235	-0.056259	+0.450203	+8.881200	+8.304498	+8.029801	+7.947020	187	216	0
16.650	+0.000000	-0.103529	-0.053915	+0.109806	+8.881200	+8.535179	+2.235099	+2.235099	183	211	0
16.660	+0.000000	-0.114510	-0.051571	+0.516087	+8.535179	+8.304498	+9.188742	+9.188742	182	209	0
16.670	+0.000000	-0.108235	-0.032818	+0.120786	+8.881200	+8.304498	+2.483444	+2.400662	189	206	0
