# Balancin telemetria  2026-05-26 01:39:43
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
4.750	+0.000000	-0.097255	-0.030474	-0.988251	-2.998847	-2.768166	-10.016556	-10.016556	194	210	0
4.760	+0.000000	-0.051765	-0.037506	-0.647853	-1.499423	-1.499423	+9.933775	+9.933775	191	210	0
4.770	+0.000000	-0.047059	-0.035162	+0.878445	-1.268743	-1.499423	+9.933775	+9.933775	192	210	0
4.780	+0.000000	+0.059608	-0.037506	+0.087845	+1.384083	+2.076125	-10.016556	-10.016556	191	210	0
4.790	+0.000000	+0.064314	-0.037506	+0.549028	+2.076125	+1.730104	+9.933775	+9.933775	191	210	0
4.800	+0.000000	+0.025098	-0.035162	-0.274514	+0.576701	+0.807382	-10.016556	-10.016556	191	210	0
4.810	+0.000000	+0.045490	-0.035162	-0.307456	+1.384083	+1.153403	-10.016556	-10.016556	191	209	0
4.820	+0.000000	-0.072157	-0.035162	-0.274514	-2.191465	-2.191465	+9.933775	+9.933775	191	209	0
4.830	+0.000000	-0.065882	-0.037506	+0.570989	-2.191465	-1.845444	+9.933775	+9.933775	190	209	0
4.840	+0.000000	+0.075294	-0.042194	+0.010981	+1.730104	+2.652826	-10.016556	-10.016556	189	211	0
4.850	+0.000000	+0.064314	-0.039850	+0.636873	+1.730104	+2.076125	+9.933775	+9.933775	189	209	0
4.860	+0.000000	+0.034510	-0.037506	-0.208631	+1.153403	+0.807382	-10.016556	-10.016556	189	209	0
4.870	+0.000000	+0.034510	-0.037506	-1.010212	+1.153403	+0.807382	-10.016556	-10.016556	189	208	0
4.880	+0.000000	-0.061176	-0.037506	+0.010981	-1.499423	-2.191465	+9.933775	+9.933775	188	207	0
4.890	+0.000000	+0.000000	-0.035162	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	189	208	0
4.900	+0.000000	+0.029804	-0.037506	-0.746678	+0.807382	+0.807382	-10.016556	-10.016556	188	207	0
4.910	+0.000000	-0.015686	-0.035162	-0.362359	-0.346021	-0.692042	+9.933775	+9.933775	188	207	0
4.920	+0.000000	-0.020392	-0.035162	+0.823542	-0.692042	-0.692042	+9.933775	+9.933775	190	208	0
4.930	+0.000000	+0.095686	-0.035162	+0.581970	+2.883506	+2.652826	-10.016556	-10.016556	190	208	0
4.940	+0.000000	+0.000000	-0.035162	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	189	207	0
4.950	+0.000000	-0.026667	-0.035162	-0.175689	-0.922722	-0.692042	-10.016556	-10.016556	189	208	0
4.960	+0.000000	-0.051765	-0.037506	+0.505106	-1.845444	-1.268743	+9.933775	+9.933775	190	209	0
4.970	+0.000000	-0.010980	-0.035162	+1.185901	-0.346021	-0.346021	+9.933775	+9.933775	191	208	0
4.980	+0.000000	+0.105098	-0.028129	+0.131767	+3.229527	+2.883506	-10.016556	-10.016556	193	208	0
4.990	+0.000000	+0.000000	-0.032818	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	191	208	0
5.000	+0.000000	-0.026667	-0.032818	-1.130998	-0.922722	-0.692042	-10.016556	-10.016556	192	208	0
5.010	+0.000000	-0.047059	-0.030474	-0.032942	-1.499423	-1.268743	+9.933775	+9.933775	194	210	0
5.020	+0.000000	-0.020392	-0.028129	+0.175689	-0.922722	-0.346021	+9.933775	+9.933775	194	209	0
5.030	+0.000000	+0.090980	-0.025785	-0.768640	+2.652826	+2.652826	-10.016556	-10.016556	195	208	0
5.040	+0.000000	+0.000000	-0.025785	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	194	208	0
5.050	+0.000000	-0.020392	-0.028129	-0.087845	-0.692042	-0.692042	-10.016556	-10.016556	195	208	0
5.060	+0.000000	-0.056471	-0.025785	+0.570989	-1.845444	-1.499423	+9.933775	+9.933775	196	210	0
5.070	+0.000000	-0.020392	-0.025785	-0.252553	-0.692042	-0.692042	-10.016556	-10.016556	196	209	0
5.080	+0.000000	+0.014118	-0.021097	-0.581970	+0.576701	+0.230681	-10.016556	-10.016556	198	209	0
5.090	+0.000000	-0.097255	-0.018753	-0.208631	-2.998847	-2.768166	+9.933775	+9.933775	199	208	0
5.100	+0.000000	-0.086275	-0.021097	-0.153728	-2.422145	-2.768166	+9.933775	+9.933775	198	209	0
5.110	+0.000000	+0.045490	-0.023441	-0.373339	+1.153403	+1.384083	-10.016556	-10.016556	198	209	0
5.120	+0.000000	+0.050196	-0.018753	-0.461184	+1.384083	+1.384083	-10.016556	-10.016556	199	209	0
5.130	+0.000000	-0.076863	-0.021097	-0.428242	-2.191465	-2.422145	+9.933775	+9.933775	199	209	0
5.140	+0.000000	-0.061176	-0.021097	+0.549028	-1.499423	-2.191465	+9.933775	+9.933775	198	209	0
5.150	+0.000000	+0.070588	-0.023441	+0.000000	+2.306805	+1.730104	-10.016556	-10.016556	197	209	0
5.160	+0.000000	+0.070588	-0.023441	-1.218843	+2.306805	+1.730104	-10.016556	-10.016556	198	209	0
5.170	+0.000000	-0.056471	-0.023441	+0.263534	-1.845444	-1.499423	+9.933775	+9.933775	198	209	0
5.180	+0.000000	+0.000000	-0.021097	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	197	208	0
5.190	+0.000000	+0.014118	-0.021097	-0.812562	+0.576701	+0.230681	-10.016556	-10.016556	197	209	0
5.200	+0.000000	-0.020392	-0.023441	-0.834523	-0.346021	-0.922722	-5.463576	-5.463576	197	209	0
5.210	+0.000000	-0.065882	-0.023441	-0.549028	-2.191465	-1.845444	+9.933775	+9.933775	197	209	0
5.220	+0.000000	-0.015686	-0.023441	+0.043922	-0.692042	-0.346021	+9.933775	+9.933775	196	209	0
5.230	+0.000000	+0.084706	-0.028129	-0.878445	+2.306805	+2.652826	-10.016556	-10.016556	195	209	0
5.240	+0.000000	+0.000000	-0.028129	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	194	209	0
5.250	+0.000000	-0.026667	-0.025785	-1.317668	-0.922722	-0.692042	-10.016556	-10.016556	194	208	0
5.260	+0.000000	-0.040784	-0.028129	+1.295707	-1.268743	-1.268743	+9.933775	+9.933775	193	208	0
5.270	+0.000000	+0.000000	-0.028129	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	193	207	0
5.280	+0.000000	+0.064314	-0.030474	-0.856484	+2.076125	+1.730104	-10.016556	-10.016556	192	208	0
5.290	+0.000000	+0.000000	-0.032818	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	192	209	0
5.300	+0.000000	-0.072157	-0.032818	-0.395300	-2.191465	-2.191465	-10.016556	-10.016556	191	208	0
5.310	+0.000000	-0.097255	-0.032818	+0.900406	-2.998847	-2.768166	+9.933775	+9.933775	191	208	0
5.320	+0.000000	-0.061176	-0.032818	-0.021961	-1.845444	-1.845444	-10.016556	-10.016556	191	208	0
5.330	+0.000000	-0.020392	-0.037506	-0.911387	-0.346021	-0.922722	-10.016556	-10.016556	190	209	0
5.340	+0.000000	-0.122353	-0.039850	-0.823542	-3.575548	-3.575548	+9.933775	+9.933775	190	210	0
5.350	+0.000000	-0.106667	-0.042194	-0.461184	-2.998847	-3.344867	+9.933775	+9.933775	188	210	0
5.360	+0.000000	+0.034510	-0.044538	-0.428242	+1.153403	+0.807382	+9.933775	+9.933775	188	211	0
5.370	+0.000000	+0.116078	-0.044538	-0.076864	+3.806228	+2.883506	+9.933775	+9.933775	187	210	0
5.380	+0.000000	+0.161569	-0.044538	-0.109806	+5.305652	+4.152249	-10.016556	-10.016556	188	211	0
5.390	+0.000000	+0.116078	-0.042194	+0.494125	+3.460208	+3.229527	+9.933775	+9.933775	187	208	0
5.400	+0.000000	+0.059608	-0.044538	-0.153728	+1.730104	+1.730104	-10.016556	-10.016556	186	209	0
5.410	+0.000000	+0.070588	-0.039850	-0.362359	+2.076125	+2.076125	-10.016556	-10.016556	190	210	0
5.420	+0.000000	-0.031373	-0.039850	-0.900406	-0.692042	-1.268743	-10.016556	-10.016556	190	210	0
5.430	+0.000000	-0.106667	-0.044538	-0.746678	-2.998847	-3.344867	+9.933775	+9.933775	186	209	0
5.440	+0.000000	-0.086275	-0.046882	+0.428242	-2.422145	-2.768166	+9.933775	+9.933775	184	208	0
5.450	+0.000000	+0.029804	-0.044538	-0.219611	+1.153403	+0.576701	-10.016556	-10.016556	186	209	0
5.460	+0.000000	+0.004706	-0.046882	-1.251784	+0.230681	+0.000000	-10.016556	-10.016556	186	210	0
5.470	+0.000000	-0.106667	-0.046882	-0.603931	-2.998847	-3.344867	+9.933775	+9.933775	185	210	0
5.480	+0.000000	-0.081569	-0.044538	+0.922367	-2.422145	-2.422145	+9.933775	+9.933775	186	209	0
5.490	+0.000000	+0.045490	-0.044538	+0.603931	+1.384083	+1.153403	-10.016556	-10.016556	186	210	0
5.500	+0.000000	+0.000000	-0.046882	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	187	211	0
5.510	+0.000000	-0.031373	-0.046882	+0.768640	-0.922722	-0.922722	+9.933775	+9.933775	186	211	0
5.520	+0.000000	+0.009412	-0.046882	-0.131767	+0.230681	+0.230681	-10.016556	-10.016556	186	211	0
5.530	+0.000000	+0.025098	-0.046882	+0.186670	+0.576701	+0.807382	+9.933775	+9.933775	186	210	0
5.540	+0.000000	+0.004706	-0.046882	-0.010981	-0.346021	+0.576701	-10.016556	-10.016556	185	210	0
5.550	+0.000000	+0.009412	-0.046882	+0.208631	+0.000000	+0.576701	+9.933775	+9.933775	185	209	0
5.560	+0.000000	-0.020392	-0.046882	+0.538048	-0.692042	-0.692042	+9.933775	+9.933775	184	209	0
5.570	+0.000000	+0.090980	-0.046882	-0.164708	+2.652826	+2.652826	-10.016556	-10.016556	184	209	0
5.580	+0.000000	+0.070588	-0.046882	+0.461184	+2.076125	+2.076125	+9.933775	+9.933775	184	208	0
5.590	+0.000000	+0.029804	-0.049226	+1.229823	+0.807382	+0.807382	+9.933775	+9.933775	183	208	0
5.600	+0.000000	+0.120784	-0.046882	+0.219611	+3.229527	+3.806228	-10.016556	-10.016556	183	207	0
5.610	+0.000000	+0.090980	-0.046882	-0.428242	+2.306805	+2.883506	-10.016556	-10.016556	185	210	0
5.620	+0.000000	+0.000000	-0.042194	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	188	210	0
5.630	+0.000000	+0.000000	-0.044538	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	188	211	0
5.640	+0.000000	-0.036078	-0.046882	+0.691776	-0.922722	-1.268743	+9.933775	+9.933775	187	211	0
5.650	+0.000000	+0.018824	-0.049226	+0.900406	+0.576701	+0.576701	+9.933775	+9.933775	184	210	0
5.660	+0.000000	+0.000000	-0.051571	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	183	209	0
5.670	+0.000000	+0.090980	-0.046882	+0.988251	+2.652826	+2.652826	+9.933775	+9.933775	186	211	0
5.680	+0.000000	+0.116078	-0.037506	+0.197650	+3.229527	+3.460208	-10.016556	-10.016556	191	211	0
5.690	+0.000000	+0.105098	-0.032818	-0.087845	+3.229527	+2.883506	-10.016556	-10.016556	193	210	0
5.700	+0.000000	-0.015686	-0.035162	+0.384320	-0.692042	-0.346021	+9.933775	+9.933775	193	211	0
5.710	+0.000000	+0.000000	-0.032818	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	195	211	0
5.720	+0.000000	+0.059608	-0.032818	-1.273745	+1.384083	+2.076125	-10.016556	-10.016556	195	211	0
5.730	+0.000000	+0.018824	-0.030474	+0.483145	+0.230681	+0.807382	+9.933775	+9.933775	196	211	0
5.740	+0.000000	-0.006275	-0.028129	+0.153728	+0.000000	-0.346021	-10.016556	-10.016556	196	211	0
5.750	+0.000000	+0.009412	-0.028129	-0.208631	+0.576701	+0.000000	-10.016556	-10.016556	197	211	0
5.760	+0.000000	-0.086275	-0.025785	-0.527067	-2.422145	-2.768166	-10.016556	-10.016556	198	211	0
5.770	+0.000000	-0.156863	-0.023441	-1.383551	-4.844291	-4.498270	-10.016556	-10.016556	198	211	0
5.780	+0.000000	-0.167843	-0.025785	-0.461184	-5.074971	-4.844291	+9.933775	+9.933775	197	210	0
5.790	+0.000000	-0.127059	-0.035162	-0.076864	-3.575548	-3.921569	+9.933775	+9.933775	190	208	0
5.800	+0.000000	+0.004706	-0.042194	+0.505106	+0.000000	+0.230681	+9.933775	+9.933775	187	208	0
5.810	+0.000000	+0.000000	-0.042194	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	187	209	0
5.820	+0.000000	+0.090980	-0.039850	+0.032942	+2.652826	+2.652826	+9.933775	+9.933775	187	208	0
5.830	+0.000000	+0.109804	-0.037506	-1.251784	+2.883506	+3.460208	-10.016556	-10.016556	188	208	0
5.840	+0.000000	+0.090980	-0.037506	-0.614912	+2.306805	+2.883506	+9.933775	+9.933775	191	210	0
5.850	+0.000000	+0.050196	-0.028129	-0.549028	+1.153403	+1.730104	+9.933775	+9.933775	195	210	0
5.860	+0.000000	+0.145882	-0.023441	+0.713737	+3.806228	+4.728950	+9.933775	+9.933775	198	211	0
5.870	+0.000000	+0.200784	-0.023441	-0.186670	+5.651672	+6.228374	-10.016556	-10.016556	199	212	0
5.880	+0.000000	+0.000000	-0.023441	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	201	213	0
5.890	+0.000000	+0.064314	-0.023441	-0.362359	+1.730104	+2.076125	-10.016556	-10.016556	203	215	0
5.900	+0.000000	+0.014118	-0.021097	-0.823542	+0.230681	+0.576701	-10.016556	-10.016556	206	217	0
5.910	+0.000000	-0.047059	-0.023441	-1.196882	-1.268743	-1.499423	-10.016556	-10.016556	206	217	0
5.920	+0.000000	-0.111373	-0.023441	-0.098825	-3.344867	-3.344867	+9.933775	+9.933775	205	216	0
5.930	+0.000000	-0.097255	-0.023441	-0.494125	-2.768166	-2.998847	-10.016556	-10.016556	203	215	0
5.940	+0.000000	-0.051765	-0.021097	-0.581970	-1.268743	-1.845444	-10.016556	-10.016556	203	213	0
5.950	+0.000000	-0.131765	-0.018753	-0.944329	-3.921569	-3.921569	-10.016556	-10.016556	202	212	0
5.960	+0.000000	+0.200784	-0.023441	-0.197650	-5.997693	-5.997693	+9.933775	+9.933775	199	212	0
5.970	+0.000000	-0.152157	-0.028129	-0.142747	-5.074971	-3.921569	+9.933775	+9.933775	196	211	0
5.980	+0.000000	+0.000000	-0.030474	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	193	209	0
5.990	+0.000000	+0.000000	-0.030474	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	192	208	0
6.000	+0.000000	+0.000000	-0.032818	-0.417261	+0.000000	+0.000000	-10.016556	-10.016556	191	208	0
6.010	+0.000000	-0.040784	-0.032818	+0.527067	-1.268743	-1.268743	+9.933775	+9.933775	192	208	0
6.020	+0.000000	-0.036078	-0.032818	-0.560009	-1.268743	-0.922722	-10.016556	-10.016556	192	209	0
6.030	+0.000000	+0.000000	-0.032818	+0.109806	-0.346021	+0.230681	+9.933775	+9.933775	192	208	0
6.040	+0.000000	-0.020392	-0.032818	-0.131767	-0.692042	-0.692042	-10.016556	-10.016556	192	208	0
6.050	+0.000000	+0.009412	-0.035162	-0.197650	+0.230681	+0.230681	-10.016556	-10.016556	191	208	0
6.060	+0.000000	-0.092549	-0.035162	-0.098825	-2.422145	-2.998847	+9.933775	+9.933775	190	208	0
6.070	+0.000000	-0.061176	-0.035162	+0.252553	-1.845444	-1.845444	+9.933775	+9.933775	190	208	0
6.080	+0.000000	+0.064314	-0.035162	-1.076095	+1.730104	+2.076125	-10.016556	-10.016556	190	208	0
6.090	+0.000000	+0.000000	-0.037506	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	189	208	0
6.100	+0.000000	-0.040784	-0.037506	+0.889426	-1.499423	-0.922722	+9.933775	+9.933775	189	208	0
6.110	+0.000000	+0.000000	-0.037506	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	188	208	0
6.120	+0.000000	+0.070588	-0.039850	-0.274514	+1.730104	+2.306805	-10.016556	-10.016556	187	208	0
6.130	+0.000000	+0.025098	-0.039850	-0.867465	+0.230681	+1.153403	-10.016556	-10.016556	187	208	0
6.140	+0.000000	-0.081569	-0.042194	+0.461184	-2.768166	-2.191465	+9.933775	+9.933775	187	209	0
6.150	+0.000000	-0.056471	-0.039850	-1.295707	-1.499423	-1.845444	-10.016556	-10.016556	187	208	0
6.160	+0.000000	-0.020392	-0.037506	+0.461184	-0.922722	-0.346021	+9.933775	+9.933775	189	208	0
6.170	+0.000000	-0.031373	-0.037506	+0.274514	-0.922722	-0.922722	-10.016556	-10.016556	188	208	0
6.180	+0.000000	-0.020392	-0.039850	+0.636873	-0.692042	-0.692042	+9.933775	+9.933775	188	209	0
6.190	+0.000000	-0.031373	-0.042194	-1.174920	-0.922722	-0.922722	-10.016556	-10.016556	187	209	0
6.200	+0.000000	+0.000000	-0.044538	+0.087845	+0.000000	+0.000000	+9.933775	+9.933775	186	209	0
6.210	+0.000000	-0.026667	-0.042194	+0.560009	-0.346021	-1.268743	+9.933775	+9.933775	186	208	0
6.220	+0.000000	+0.084706	-0.044538	+0.362359	+2.883506	+2.076125	-10.016556	-10.016556	185	208	0
6.230	+0.000000	+0.075294	-0.044538	+0.351378	+2.652826	+1.730104	-4.635762	-4.635762	185	208	0
6.240	+0.000000	-0.015686	-0.044538	+0.944329	+0.000000	-0.922722	+9.933775	+9.933775	184	208	0
6.250	+0.000000	+0.014118	-0.049226	+0.109806	+0.807382	+0.000000	-10.016556	-10.016556	184	209	0
6.260	+0.000000	+0.025098	-0.049226	-1.240804	+1.153403	+0.230681	-10.016556	-10.016556	184	210	0
6.270	+0.000000	+0.000000	-0.051571	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	183	210	0
6.280	+0.000000	-0.097255	-0.046882	+0.988251	-2.998847	-2.768166	+9.933775	+9.933775	184	209	0
6.290	+0.000000	-0.047059	-0.046882	+0.285495	-1.268743	-1.499423	-10.016556	-10.016556	184	208	0
6.300	+0.000000	+0.000000	-0.049226	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	184	210	0
6.310	+0.000000	-0.081569	-0.051571	-0.340397	-2.191465	-2.768166	-10.016556	-10.016556	184	211	0
6.320	+0.000000	-0.106667	-0.051571	-0.878445	-2.998847	-3.344867	-10.016556	-10.016556	184	211	0
6.330	+0.000000	-0.167843	-0.053915	-0.746678	-4.844291	-5.074971	+9.933775	+9.933775	183	211	0
6.340	+0.000000	-0.111373	-0.058603	-0.900406	-2.998847	-3.575548	-10.016556	-10.016556	181	212	0
6.350	+0.000000	-0.065882	-0.049226	-1.361590	-1.845444	-2.191465	-10.016556	-10.016556	186	211	0
6.360	+0.000000	-0.131765	-0.049226	-0.131767	-3.575548	-4.267589	+9.933775	+9.933775	185	210	0
6.370	+0.000000	-0.101961	-0.046882	-0.757659	-2.191465	-3.921569	-10.016556	-10.016556	186	210	0
6.380	+0.000000	-0.061176	-0.049226	+0.296475	-0.922722	-2.768166	+9.933775	+9.933775	186	212	0
6.390	+0.000000	-0.047059	-0.053915	+1.229823	-0.692042	-2.191465	+9.933775	+9.933775	185	213	0
6.400	+0.000000	+0.000000	-0.058603	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	185	215	0
6.410	+0.000000	+0.090980	-0.049226	-1.196882	+3.460208	+1.730104	-10.016556	-10.016556	188	213	0
6.420	+0.000000	+0.014118	-0.046882	+0.516087	+0.807382	+0.000000	+9.933775	+9.933775	190	213	0
6.430	+0.000000	-0.010980	-0.053915	+0.021961	+0.230681	-0.922722	-10.016556	-10.016556	188	216	0
6.440	+0.000000	+0.018824	-0.060947	+0.065883	+0.807382	+0.230681	+9.933775	+9.933775	187	219	0
6.450	+0.000000	+0.009412	-0.060947	+0.845503	+0.576701	+0.000000	+9.933775	+9.933775	188	220	0
6.460	+0.000000	+0.105098	-0.053915	+0.461184	+3.460208	+2.652826	-10.016556	-10.016556	192	220	0
6.470	+0.000000	+0.000000	-0.060947	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	190	222	0
6.480	+0.000000	-0.015686	-0.067979	+0.000000	-0.692042	-0.346021	+1.572848	+1.572848	190	225	0
6.490	+0.000000	-0.020392	-0.070323	+1.087076	-0.692042	-0.692042	+9.933775	+9.933775	189	226	0
6.500	+0.000000	+0.029804	-0.067979	+0.757659	+0.807382	+0.807382	-10.016556	-10.016556	192	228	0
6.510	+0.000000	+0.045490	-0.067979	+1.185901	+1.384083	+1.153403	+9.933775	+9.933775	193	229	0
6.520	+0.000000	+0.009412	-0.070323	+0.461184	+0.576701	+0.000000	-10.016556	-10.016556	195	232	0
6.530	+0.000000	+0.009412	-0.070323	-0.614912	+0.576701	+0.000000	-10.016556	-10.016556	196	232	0
6.540	+0.000000	-0.101961	-0.072668	+0.362359	-2.998847	-2.998847	+9.933775	+9.933775	194	232	0
6.550	+0.000000	-0.086275	-0.070323	+0.230592	-2.422145	-2.768166	-10.016556	-10.016556	196	234	0
6.560	+0.000000	-0.036078	-0.072668	-0.296475	-0.922722	-1.268743	-10.016556	-10.016556	200	238	0
6.570	+0.000000	-0.122353	-0.067979	+0.131767	-3.575548	-3.575548	+9.933775	+9.933775	205	241	0
6.580	+0.000000	-0.111373	-0.058603	+1.087076	-2.998847	-3.575548	+9.933775	+9.933775	210	241	0
6.590	+0.000000	+0.034510	-0.051571	+0.373339	+1.153403	+0.807382	-10.016556	-10.016556	218	244	0
6.600	+0.000000	+0.000000	-0.056259	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	217	246	0
6.610	+0.000000	-0.047059	-0.056259	+0.065883	-1.499423	-1.268743	+9.933775	+9.933775	217	247	0
6.620	+0.000000	+0.004706	-0.056259	+1.372571	+0.000000	+0.230681	+9.933775	+9.933775	217	247	0
6.630	+0.000000	+0.105098	-0.056259	+1.021192	+3.229527	+2.883506	-10.016556	-10.016556	218	248	0
6.640	+0.000000	+0.054902	-0.063291	-0.494125	+1.384083	+1.730104	-10.016556	-10.016556	215	248	0
6.650	+0.000000	-0.072157	-0.067979	+0.098825	-2.422145	-1.845444	+9.933775	+9.933775	212	248	0
6.660	+0.000000	+0.000000	-0.077356	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	209	249	0
6.670	+0.000000	+0.029804	-0.072668	-0.274514	+0.576701	+1.153403	-10.016556	-10.016556	210	249	0
6.680	+0.000000	-0.015686	-0.065635	+0.889426	-0.692042	-0.346021	+9.933775	+9.933775	214	248	0
6.690	+0.000000	-0.020392	-0.065635	+1.240804	-0.692042	-0.692042	+9.933775	+9.933775	214	248	0
6.700	+0.000000	+0.090980	-0.063291	+0.900406	+2.652826	+2.652826	-10.016556	-10.016556	215	248	0
6.710	+0.000000	+0.050196	-0.067979	-1.229823	+1.730104	+1.153403	-10.016556	-10.016556	211	248	0
6.720	+0.000000	-0.081569	-0.077356	+0.527067	-2.768166	-2.191465	+9.933775	+9.933775	207	248	0
6.730	+0.000000	+0.000000	-0.075012	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	207	246	0
6.740	+0.000000	+0.018824	-0.072668	+0.483145	+0.576701	+0.576701	+9.933775	+9.933775	207	245	0
6.750	+0.000000	+0.050196	-0.072668	+0.076864	+1.384083	+1.384083	-10.016556	-10.016556	207	245	0
6.760	+0.000000	+0.054902	-0.070323	+1.185901	+1.730104	+1.384083	+9.933775	+9.933775	208	245	0
6.770	+0.000000	+0.009412	-0.072668	+0.373339	+0.576701	+0.000000	-10.016556	-10.016556	206	244	0
6.780	+0.000000	+0.018824	-0.075012	-0.109806	+0.576701	+0.576701	-10.016556	-10.016556	203	242	0
6.790	+0.000000	-0.092549	-0.075012	-0.274514	-2.768166	-2.768166	-10.016556	-10.016556	199	239	0
6.800	+0.000000	+0.000000	-0.075012	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	198	237	0
6.810	+0.000000	-0.147451	-0.072668	+1.273745	-3.921569	-4.844291	+9.933775	+9.933775	201	239	0
6.820	+0.000000	-0.086275	-0.053915	+1.284726	-2.422145	-2.768166	+4.056291	+4.056291	208	235	0
6.830	+0.000000	+0.000000	-0.056259	+0.922367	+0.000000	+0.000000	-10.016556	-10.016556	210	239	0
6.840	+0.000000	+0.000000	-0.063291	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	207	240	0
6.850	+0.000000	-0.101961	-0.072668	+1.141979	-2.998847	-2.998847	+9.933775	+9.933775	203	241	0
6.860	+0.000000	-0.051765	-0.072668	+0.065883	-1.499423	-1.499423	-10.016556	-10.016556	202	240	0
6.870	+0.000000	-0.020392	-0.075012	+0.296475	-0.692042	-0.692042	+9.933775	+9.933775	201	240	0
6.880	+0.000000	-0.026667	-0.075012	+0.581970	-1.268743	-0.346021	+9.933775	+9.933775	201	240	0
6.890	+0.000000	+0.075294	-0.075012	+0.285495	+1.730104	+2.652826	-10.016556	-10.016556	202	241	0
6.900	+0.000000	+0.054902	-0.082044	+0.065883	+1.153403	+2.076125	-10.016556	-10.016556	196	238	0
6.910	+0.000000	-0.065882	-0.082044	-0.307456	-1.845444	-2.191465	-10.016556	-10.016556	193	236	0
6.920	+0.000000	-0.131765	-0.070323	+0.713737	-3.921569	-3.921569	+9.933775	+9.933775	196	233	0
6.930	+0.000000	+0.000000	-0.079700	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	192	234	0
6.940	+0.000000	-0.010980	-0.082044	+0.098825	-0.346021	-0.346021	+9.933775	+9.933775	194	237	0
6.950	+0.000000	+0.029804	-0.077356	-0.450203	+0.807382	+0.807382	-10.016556	-10.016556	196	237	0
6.960	+0.000000	+0.018824	-0.086732	-0.472164	+0.807382	+0.230681	-6.953642	-6.953642	192	238	0
6.970	+0.000000	-0.061176	-0.086732	-0.252553	-1.499423	-2.191465	+9.933775	+9.933775	190	236	0
6.980	+0.000000	-0.020392	-0.084388	+0.768640	-0.346021	-0.922722	+9.933775	+9.933775	191	235	0
6.990	+0.000000	+0.105098	-0.082044	+0.878445	+3.229527	+2.883506	+9.933775	+9.933775	191	234	0
7.000	+0.000000	+0.000000	-0.082044	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	191	234	0
7.010	+0.000000	+0.000000	-0.065635	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	196	230	0
7.020	+0.000000	+0.136471	-0.049226	+1.185901	+4.382930	+3.460208	+9.933775	+9.933775	198	223	0
7.030	+0.000000	+0.166275	-0.060947	+0.230592	+4.959631	+4.728950	-10.016556	-10.016556	193	224	0
7.040	+0.000000	+0.130196	-0.070323	-0.142747	+4.152249	+3.460208	-10.016556	-10.016556	188	225	0
7.050	+0.000000	-0.006275	-0.072668	+0.570989	+0.000000	-0.346021	+9.933775	+9.933775	181	220	0
7.060	+0.000000	+0.000000	-0.072668	+0.109806	+0.230681	-0.346021	-10.016556	-10.016556	181	219	0
7.070	+0.000000	+0.014118	-0.072668	-0.120786	+0.807382	+0.000000	-10.016556	-10.016556	181	218	0
7.080	+0.000000	-0.072157	-0.072668	+0.406281	-1.845444	-2.422145	+9.933775	+9.933775	180	218	0
7.090	+0.000000	-0.061176	-0.072668	+0.340397	-1.499423	-2.191465	-10.016556	-10.016556	183	220	0
7.100	+0.000000	-0.020392	-0.065635	+0.746678	-0.692042	-0.692042	+9.933775	+9.933775	189	224	0
7.110	+0.000000	-0.031373	-0.063291	+0.549028	-0.922722	-0.922722	-10.016556	-10.016556	191	224	0
7.120	+0.000000	-0.026667	-0.060947	-0.208631	-0.922722	-0.692042	-10.016556	-10.016556	192	223	0
