# Balancin telemetria  2026-05-26 00:46:21
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
18.580	+0.000000	-0.023529	-0.018753	-0.856484	+11.534025	+10.611303	+9.933775	+9.933775	245	255	0
18.590	+0.000000	-0.017255	-0.011721	-0.878445	+11.534025	+10.957324	+9.933775	+9.933775	248	255	0
18.600	+0.000000	-0.032941	-0.025785	-0.878445	+10.957324	+10.611303	+9.933775	+9.933775	242	255	0
18.610	+0.000000	-0.028235	-0.014065	-0.889426	+10.957324	+10.957324	+9.933775	+9.933775	248	255	0
18.620	+0.000000	-0.017255	-0.021097	-0.900406	+11.534025	+10.957324	+9.933775	+9.933775	243	255	0
18.630	+0.000000	-0.028235	-0.014065	-0.922367	+10.957324	+10.957324	+9.933775	+9.933775	248	255	0
18.640	+0.000000	-0.017255	-0.032818	-0.955309	+11.303345	+11.303345	+9.933775	+9.933775	238	255	0
18.650	+0.000000	-0.028235	-0.018753	-0.977270	+10.957324	+10.957324	+9.933775	+9.933775	245	255	0
18.660	+0.000000	-0.023529	-0.051571	-0.988251	+10.957324	+11.303345	+9.933775	+9.933775	227	255	0
18.670	+0.000000	-0.028235	-0.060947	-1.010212	+10.957324	+10.957324	+9.933775	+9.933775	223	255	0
18.680	+0.000000	-0.023529	-0.046882	-1.032173	+11.303345	+10.957324	+9.933775	+9.933775	230	255	0
18.690	+0.000000	-0.028235	-0.049226	-1.043154	+10.611303	+11.303345	+9.933775	+9.933775	228	254	0
18.700	+0.000000	-0.023529	-0.035162	-1.065115	+10.957324	+11.303345	+9.933775	+9.933775	233	251	0
18.710	+0.000000	-0.032941	-0.044538	-1.076095	+10.380623	+11.303345	+9.933775	+9.933775	225	248	0
18.720	+0.000000	-0.023529	-0.025785	-1.098056	+10.957324	+11.303345	+9.933775	+9.933775	232	245	0
18.730	+0.000000	-0.028235	-0.032818	-1.109037	+10.611303	+11.303345	+9.933775	+9.933775	229	247	0
18.740	+0.000000	-0.028235	-0.023441	-1.120018	+10.611303	+11.303345	+9.933775	+9.933775	232	244	0
18.750	+0.000000	-0.028235	-0.039850	-1.120018	+10.611303	+11.303345	+9.933775	+9.933775	222	243	0
18.760	+0.000000	-0.032941	-0.044538	-1.141979	+10.380623	+11.303345	+9.933775	+9.933775	218	241	0
18.770	+0.000000	-0.028235	-0.028129	-1.163940	+10.611303	+11.303345	+9.933775	+9.933775	224	238	0
18.780	+0.000000	-0.037647	-0.016409	-1.174920	+10.380623	+10.957324	+9.933775	+9.933775	225	234	0
18.790	+0.000000	-0.037647	-0.021097	-1.185901	+10.380623	+10.957324	+9.933775	+9.933775	223	233	0
18.800	+0.000000	-0.032941	-0.016409	-1.196882	+10.380623	+11.303345	+9.933775	+9.933775	222	230	0
18.810	+0.000000	-0.043922	-0.018753	-1.196882	+10.034602	+10.957324	+9.933775	+9.933775	220	230	0
18.820	+0.000000	-0.048627	-0.023441	-1.207862	+9.803922	+10.957324	+9.933775	+9.933775	215	227	0
18.830	+0.000000	-0.048627	-0.030474	-1.218843	+9.803922	+10.957324	+9.933775	+9.933775	209	224	0
18.840	+0.000000	-0.048627	-0.016409	-1.229823	+9.803922	+10.957324	+9.933775	+9.933775	212	221	0
18.850	+0.000000	-0.048627	-0.011721	-1.240804	+9.803922	+10.957324	+9.933775	+9.933775	213	219	0
18.860	+0.000000	-0.053333	-0.028129	-1.229823	+9.803922	+10.611303	+9.933775	+9.933775	204	218	0
18.870	+0.000000	-0.062745	-0.025785	-1.240804	+9.457901	+10.380623	+9.933775	+9.933775	204	216	0
18.880	+0.000000	-0.058039	+0.000000	-1.262765	+9.803922	+10.380623	+9.933775	+9.933775	216	216	0
18.890	+0.000000	-0.058039	-0.016409	-1.273745	+10.034602	+10.034602	+9.933775	+9.933775	208	217	0
18.900	+0.000000	-0.062745	-0.021097	-1.273745	+9.803922	+10.034602	+9.933775	+9.933775	208	220	0
18.910	+0.000000	-0.069020	-0.007032	-1.284726	+10.034602	+9.457901	+9.933775	+9.933775	213	217	0
18.920	+0.000000	-0.069020	-0.014065	-1.295707	+10.034602	+9.457901	+9.933775	+9.933775	211	217	0
18.930	+0.000000	-0.078431	-0.035162	-1.306687	+9.457901	+9.457901	+9.933775	+9.933775	201	218	0
18.940	+0.000000	-0.069020	-0.025785	-1.306687	+10.034602	+9.457901	+9.933775	+9.933775	205	219	0
18.950	+0.000000	-0.078431	-0.065635	-1.295707	+9.457901	+9.457901	+9.933775	+9.933775	187	222	0
18.960	+0.000000	-0.073725	-0.042194	-1.306687	+9.803922	+9.457901	+9.933775	+9.933775	198	220	0
18.970	+0.000000	-0.069020	-0.051571	-1.306687	+10.034602	+9.457901	+9.933775	+9.933775	195	222	0
18.980	+0.000000	-0.078431	-0.053915	-1.306687	+9.803922	+9.111880	+9.933775	+9.933775	194	221	0
18.990	+0.000000	-0.078431	-0.039850	-1.306687	+9.457901	+9.457901	+9.933775	+9.933775	199	220	0
19.000	+0.000000	-0.078431	-0.060947	-1.295707	+9.457901	+9.457901	+9.933775	+9.933775	189	221	0
19.010	+0.000000	-0.073725	-0.053915	-1.306687	+10.034602	+9.111880	+9.933775	+9.933775	192	220	0
19.020	+0.000000	-0.078431	-0.046882	-1.328648	+9.457901	+9.457901	+9.933775	+9.933775	195	220	0
19.030	+0.000000	-0.073725	-0.051571	-1.328648	+9.803922	+9.457901	+9.933775	+9.933775	191	217	0
19.040	+0.000000	-0.083137	-0.072668	-1.350609	+9.457901	+9.111880	+9.933775	+9.933775	180	219	0
19.050	+0.000000	-0.078431	-0.060947	-1.372571	+9.803922	+9.111880	+9.933775	+9.933775	184	217	0
19.060	+0.000000	-0.078431	-0.056259	-1.394532	+9.803922	+9.111880	+9.933775	+9.933775	186	215	0
19.070	+0.000000	-0.139608	-0.067979	-1.394532	+9.457901	+5.882353	+9.933775	+9.933775	179	215	0
19.080	+0.000000	+0.120784	-0.150023	-1.394532	+7.381776	-0.346021	+9.933775	+9.933775	124	203	0
19.090	+0.000000	+0.150588	-0.133615	-1.394532	+7.958478	+0.807382	+9.933775	+9.933775	130	201	0
19.100	+0.000000	-0.189804	-0.119550	-1.383551	+8.881200	+3.460208	+9.933775	+9.933775	137	200	0
19.110	+0.000000	-0.149020	-0.105485	-1.372571	+9.457901	+5.305652	+9.933775	+9.933775	142	197	0
19.120	+0.000000	-0.123922	-0.093765	-1.372571	+10.034602	+6.228374	+9.933775	+9.933775	144	194	0
19.130	+0.000000	-0.139608	-0.110173	-1.339629	+10.380623	+4.959631	+9.933775	+9.933775	133	192	0
19.140	+0.000000	-0.123922	-0.161744	-1.317668	+10.957324	+5.305652	+9.933775	+9.933775	104	189	0
19.150	+0.000000	-0.108235	-0.168776	-1.306687	+11.303345	+5.882353	+9.933775	+9.933775	97	186	0
19.160	+0.000000	-0.098824	-0.178153	-1.306687	+11.303345	+6.459054	+9.933775	+9.933775	91	186	0
19.170	+0.000000	-0.083137	-0.189873	-1.284726	+11.880046	+6.805075	+9.933775	+9.933775	82	183	0
19.180	+0.000000	-0.089412	-0.218003	-1.262765	+11.880046	+6.459054	+9.933775	+9.933775	64	180	0
19.190	+0.000000	-0.083137	-0.236756	-1.251784	+11.880046	+6.805075	+9.933775	+9.933775	53	178	0
19.200	+0.000000	-0.094118	-0.236756	-1.240804	+11.534025	+6.459054	+9.933775	+9.933775	49	174	0
19.210	+0.000000	-0.103529	-0.239100	-1.218843	+11.880046	+5.651672	+9.933775	+9.933775	44	171	0
19.220	+0.000000	-0.128627	-0.248476	-1.196882	+11.534025	+4.382930	+9.933775	+9.933775	41	173	0
19.230	+0.000000	-0.139608	-0.283638	-1.174920	+11.534025	+3.806228	+9.933775	+9.933775	23	174	0
19.240	+0.000000	-0.128627	-0.297703	-1.152959	+11.880046	+4.152249	+9.933775	+9.933775	9	167	0
19.250	+0.000000	-0.128627	-0.285982	-1.130998	+11.534025	+4.382930	+9.933775	+9.933775	13	165	0
19.260	+0.000000	-0.114510	-0.283638	-1.120018	+11.880046	+4.959631	+9.933775	+9.933775	15	165	0
19.270	+0.000000	-0.108235	-0.278950	-1.109037	+11.534025	+5.651672	+9.933775	+9.933775	17	165	0
19.280	+0.000000	-0.114510	-0.274262	-1.098056	+11.534025	+5.305652	+9.933775	+9.933775	21	168	0
19.290	+0.000000	-0.114510	-0.276606	-1.076095	+11.534025	+5.305652	+9.933775	+9.933775	21	168	0
19.300	+0.000000	-0.119216	-0.274262	-1.065115	+11.303345	+5.305652	+9.933775	+9.933775	25	170	0
19.310	+0.000000	-0.103529	-0.255509	-1.054134	+11.534025	+5.882353	+9.933775	+9.933775	34	170	0
19.320	+0.000000	-0.103529	-0.250820	-1.054134	+11.303345	+6.228374	+9.933775	+9.933775	37	170	0
19.330	+0.000000	-0.098824	-0.255509	-1.043154	+11.303345	+6.459054	+9.933775	+9.933775	38	174	0
19.340	+0.000000	-0.089412	-0.257853	-1.043154	+11.303345	+7.035755	+9.933775	+9.933775	38	175	0
19.350	+0.000000	-0.089412	-0.260197	-1.043154	+11.303345	+7.035755	+9.933775	+9.933775	38	176	0
19.360	+0.000000	-0.083137	-0.267229	-1.032173	+11.303345	+7.381776	+9.933775	+9.933775	36	177	0
19.370	+0.000000	-0.089412	-0.264885	-1.021192	+11.303345	+7.035755	+9.933775	+9.933775	38	179	0
19.380	+0.000000	-0.089412	-0.269573	-1.010212	+10.957324	+7.381776	+9.933775	+9.933775	37	181	0
19.390	+0.000000	-0.083137	-0.269573	-1.010212	+11.303345	+7.381776	+9.933775	+9.933775	37	181	0
19.400	+0.000000	-0.089412	-0.267229	-0.999231	+10.957324	+7.381776	+9.933775	+9.933775	39	182	0
19.410	+0.000000	-0.089412	-0.271917	-0.999231	+10.957324	+7.381776	+9.933775	+9.933775	39	183	0
19.420	+0.000000	-0.094118	-0.269573	-0.977270	+10.957324	+7.035755	+9.933775	+9.933775	40	183	0
19.430	+0.000000	-0.098824	-0.267229	-0.966290	+10.611303	+7.035755	+9.933775	+9.933775	41	182	0
19.440	+0.000000	-0.098824	-0.260197	-0.955309	+10.957324	+6.805075	+9.933775	+9.933775	44	182	0
19.450	+0.000000	-0.108235	-0.253165	-0.933348	+10.611303	+6.459054	+9.933775	+9.933775	45	179	0
19.460	+0.000000	-0.134902	-0.225035	-0.922367	+10.034602	+5.651672	+9.933775	+9.933775	58	178	0
19.470	+0.000000	-0.139608	-0.201594	-0.900406	+10.380623	+4.959631	+9.933775	+9.933775	73	180	0
19.480	+0.000000	-0.144314	-0.180497	-0.878445	+10.380623	+4.728950	+9.933775	+9.933775	81	177	0
19.490	+0.000000	-0.149020	-0.157056	-0.845503	+10.034602	+4.728950	+9.933775	+9.933775	89	172	0
19.500	+0.000000	-0.155294	-0.147679	-0.834523	+10.034602	+4.382930	+9.933775	+9.933775	93	172	0
19.510	+0.000000	-0.155294	-0.142991	-0.823542	+10.034602	+4.382930	+9.933775	+9.933775	100	176	0
19.520	+0.000000	-0.149020	-0.138303	-0.812562	+10.034602	+4.728950	+9.933775	+9.933775	108	181	0
19.530	+0.000000	-0.139608	-0.126582	-0.801581	+10.034602	+5.305652	+9.933775	+9.933775	118	185	0
19.540	+0.000000	-0.155294	-0.119550	-0.801581	+9.457901	+4.959631	+9.933775	+9.933775	122	186	0
19.550	+0.000000	-0.128627	-0.119550	-0.801581	+10.034602	+5.882353	+9.933775	+9.933775	122	186	0
19.560	+0.000000	-0.128627	-0.126582	-0.801581	+9.803922	+6.228374	+9.933775	+9.933775	118	186	0
19.570	+0.000000	-0.119216	-0.133615	-0.812562	+9.803922	+6.805075	+9.933775	+9.933775	111	182	0
19.580	+0.000000	-0.119216	-0.142991	-0.823542	+9.803922	+6.805075	+9.933775	+9.933775	100	176	0
19.590	+0.000000	-0.114510	-0.150023	-0.834523	+10.034602	+6.805075	+9.933775	+9.933775	94	173	0
19.600	+0.000000	-0.114510	-0.152368	-0.834523	+9.803922	+7.035755	+9.933775	+9.933775	89	170	0
19.610	+0.000000	-0.103529	-0.159400	-0.845503	+10.380623	+7.035755	+9.933775	+9.933775	86	170	0
19.620	+0.000000	-0.103529	-0.175809	-0.856484	+10.034602	+7.381776	+9.933775	+9.933775	80	173	0
19.630	+0.000000	-0.098824	-0.196906	-0.867465	+10.380623	+7.381776	+9.933775	+9.933775	74	178	0
19.640	+0.000000	-0.094118	-0.203938	-0.878445	+10.380623	+7.727797	+9.933775	+9.933775	70	179	0
19.650	+0.000000	-0.094118	-0.220347	-0.878445	+10.380623	+7.727797	+9.933775	+9.933775	61	178	0
19.660	+0.000000	-0.094118	-0.239100	-0.878445	+10.380623	+7.727797	+9.933775	+9.933775	52	178	0
19.670	+0.000000	-0.089412	-0.248476	-0.878445	+10.380623	+7.958478	+9.933775	+9.933775	49	180	0
19.680	+0.000000	-0.094118	-0.250820	-0.867465	+10.034602	+7.958478	+9.933775	+9.933775	48	181	0
19.690	+0.000000	-0.089412	-0.253165	-0.856484	+10.380623	+7.958478	+9.933775	+9.933775	49	183	0
19.700	+0.000000	-0.094118	-0.248476	-0.856484	+10.034602	+7.958478	+9.933775	+9.933775	50	182	0
19.710	+0.000000	-0.094118	-0.246132	-0.845503	+10.034602	+7.958478	+9.933775	+9.933775	51	182	0
19.720	+0.000000	-0.098824	-0.239100	-0.834523	+10.034602	+7.727797	+9.933775	+9.933775	55	182	0
19.730	+0.000000	-0.089412	-0.227379	-0.812562	+10.380623	+7.958478	+9.933775	+9.933775	59	180	0
19.740	+0.000000	-0.089412	-0.213315	-0.812562	+10.034602	+8.304498	+9.933775	+9.933775	65	179	0
19.750	+0.000000	-0.083137	-0.201594	-0.801581	+10.380623	+8.304498	+9.933775	+9.933775	69	176	0
19.760	+0.000000	-0.083137	-0.187529	-0.790601	+10.034602	+8.535179	+9.933775	+9.933775	74	174	0
19.770	+0.000000	-0.089412	-0.171120	-0.790601	+10.034602	+8.304498	+9.933775	+9.933775	80	171	0
19.780	+0.000000	-0.094118	-0.154712	-0.779620	+9.803922	+8.304498	+9.933775	+9.933775	86	168	0
19.790	+0.000000	-0.083137	-0.147679	-0.779620	+10.034602	+8.535179	+9.933775	+9.933775	91	169	0
19.800	+0.000000	-0.089412	-0.147679	-0.768640	+9.803922	+8.535179	+9.933775	+9.933775	89	168	0
19.810	+0.000000	-0.089412	-0.150023	-0.757659	+10.034602	+8.304498	+9.933775	+9.933775	90	169	0
19.820	+0.000000	-0.089412	-0.152368	-0.768640	+9.803922	+8.535179	+9.933775	+9.933775	91	172	0
19.830	+0.000000	-0.089412	-0.124238	-0.757659	+9.803922	+8.535179	+9.933775	+9.933775	106	171	0
19.840	+0.000000	-0.089412	-0.114862	-0.757659	+10.034602	+8.304498	+9.933775	+9.933775	111	172	0
19.850	+0.000000	-0.083137	-0.121894	-0.757659	+10.034602	+8.535179	+9.933775	+9.933775	106	170	0
19.860	+0.000000	-0.078431	-0.152368	-0.757659	+10.034602	+8.881200	+9.933775	+9.933775	92	172	0
19.870	+0.000000	-0.094118	-0.157056	-0.757659	+9.457901	+8.535179	+9.933775	+9.933775	91	174	0
19.880	+0.000000	-0.078431	-0.157056	-0.768640	+10.034602	+8.881200	+9.933775	+9.933775	95	178	0
19.890	+0.000000	-0.083137	-0.168776	-0.768640	+9.803922	+8.881200	+9.933775	+9.933775	90	180	0
19.900	+0.000000	-0.078431	-0.171120	-0.757659	+10.034602	+8.881200	+9.933775	+9.933775	91	182	0
19.910	+0.000000	-0.078431	-0.161744	-0.757659	+10.034602	+8.881200	+9.933775	+9.933775	95	180	0
19.920	+0.000000	-0.073725	-0.147679	-0.757659	+10.034602	+9.111880	+9.933775	+9.933775	103	180	0
19.930	+0.000000	-0.062745	-0.133615	-0.757659	+10.380623	+9.457901	+9.933775	+9.933775	110	181	0
19.940	+0.000000	-0.058039	-0.128926	-0.768640	+10.380623	+9.803922	+9.933775	+9.933775	115	184	0
19.950	+0.000000	-0.062745	-0.112518	-0.768640	+10.380623	+9.457901	+9.933775	+9.933775	125	184	0
19.960	+0.000000	-0.048627	-0.091421	-0.779620	+10.611303	+10.034602	+9.933775	+9.933775	140	188	0
19.970	+0.000000	-0.048627	-0.098453	-0.790601	+10.611303	+10.034602	+9.933775	+9.933775	140	192	0
19.980	+0.000000	-0.043922	-0.089076	-0.812562	+10.957324	+10.034602	+9.933775	+9.933775	153	200	0
19.990	+0.000000	-0.043922	-0.075012	-0.823542	+11.303345	+9.803922	+9.933775	+9.933775	166	204	0
20.000	+0.000000	-0.037647	-0.060947	-0.834523	+11.303345	+10.034602	+9.933775	+9.933775	175	207	0
20.010	+0.000000	-0.032941	-0.058603	-0.845503	+11.534025	+10.034602	+9.933775	+9.933775	182	213	0
20.020	+0.000000	-0.032941	-0.067979	-0.856484	+11.880046	+9.803922	+9.933775	+9.933775	184	219	0
20.030	+0.000000	-0.017255	-0.067979	-0.856484	+12.110727	+10.380623	+9.933775	+9.933775	190	225	0
20.040	+0.000000	-0.037647	-0.065635	-0.856484	+11.880046	+9.457901	+9.933775	+9.933775	192	227	0
20.050	+0.000000	-0.023529	-0.060947	-0.867465	+12.110727	+10.034602	+9.933775	+9.933775	197	230	0
20.060	+0.000000	-0.023529	-0.065635	-0.867465	+12.110727	+10.034602	+9.933775	+9.933775	198	232	0
20.070	+0.000000	-0.028235	-0.077356	-0.856484	+12.110727	+9.803922	+9.933775	+9.933775	194	235	0
20.080	+0.000000	-0.023529	-0.086732	-0.856484	+11.880046	+10.380623	+9.933775	+9.933775	197	243	0
20.090	+0.000000	-0.017255	-0.065635	-0.856484	+12.456747	+10.034602	+9.933775	+9.933775	200	234	0
20.100	+0.000000	-0.017255	-0.063291	-0.845503	+12.110727	+10.380623	+9.933775	+9.933775	204	238	0
20.110	+0.000000	-0.007843	-0.067979	-0.845503	+12.456747	+10.611303	+9.933775	+9.933775	201	237	0
20.120	+0.000000	-0.012549	-0.067979	-0.845503	+12.456747	+10.380623	+9.933775	+9.933775	204	239	0
20.130	+0.000000	-0.012549	-0.082044	-0.834523	+12.110727	+10.611303	+9.933775	+9.933775	197	240	0
20.140	+0.000000	-0.003137	-0.084388	-0.834523	+12.456747	+10.957324	+9.933775	+9.933775	198	243	0
20.150	+0.000000	-0.007843	-0.070323	-0.823542	+12.456747	+10.611303	+9.933775	+9.933775	205	242	0
20.160	+0.000000	-0.003137	-0.067979	-0.812562	+12.456747	+10.957324	+9.933775	+9.933775	204	239	0
20.170	+0.000000	-0.007843	-0.075012	-0.812562	+12.456747	+10.611303	+9.933775	+9.933775	203	242	0
20.180	+0.000000	-0.012549	-0.072668	-0.812562	+12.110727	+10.611303	+9.933775	+9.933775	203	241	0
20.190	+0.000000	-0.037647	-0.072668	-0.779620	+12.456747	+8.881200	+9.933775	+9.933775	202	241	0
20.200	+0.000000	-0.078431	-0.070323	-0.768640	+12.456747	+6.459054	+9.933775	+9.933775	204	240	0
20.210	+0.000000	-0.073725	-0.070323	-0.746678	+12.456747	+6.805075	+9.933775	+9.933775	203	240	0
20.220	+0.000000	-0.058039	-0.065635	-0.735698	+12.456747	+7.727797	+9.933775	+9.933775	204	238	0
20.230	+0.000000	-0.053333	-0.067979	-0.724717	+12.456747	+7.958478	+9.933775	+9.933775	203	238	0
20.240	+0.000000	-0.037647	-0.070323	-0.724717	+12.456747	+8.881200	+9.933775	+9.933775	203	240	0
20.250	+0.000000	-0.032941	-0.072668	-0.713737	+12.687428	+8.881200	+9.933775	+9.933775	201	239	0
20.260	+0.000000	+0.007843	-0.086732	-0.713737	+13.610150	+10.380623	+9.933775	+9.933775	194	240	0
20.270	+0.000000	-0.058039	-0.082044	-0.713737	+11.303345	+8.881200	+9.933775	+9.933775	196	239	0
20.280	+0.000000	-0.023529	-0.096109	-0.713737	+12.456747	+9.803922	+9.933775	+9.933775	190	241	0
20.290	+0.000000	-0.017255	-0.093765	-0.713737	+12.456747	+10.034602	+9.933775	+9.933775	189	238	0
20.300	+0.000000	-0.023529	-0.084388	-0.713737	+12.110727	+10.034602	+9.933775	+9.933775	196	240	0
20.310	+0.000000	-0.017255	-0.079700	-0.713737	+12.456747	+10.034602	+9.933775	+9.933775	196	238	0
20.320	+0.000000	-0.007843	-0.084388	-0.713737	+12.456747	+10.611303	+9.933775	+9.933775	196	240	0
20.330	+0.000000	-0.007843	-0.086732	-0.702756	+12.687428	+10.380623	+9.933775	+9.933775	195	240	0
20.340	+0.000000	-0.012549	-0.096109	-0.691776	+12.110727	+10.611303	+9.933775	+9.933775	191	241	0
20.350	+0.000000	-0.003137	-0.093765	-0.680795	+12.687428	+10.611303	+9.933775	+9.933775	191	240	0
20.360	+0.000000	-0.007843	-0.093765	-0.669814	+12.456747	+10.611303	+9.933775	+9.933775	190	239	0
20.370	+0.000000	+0.001569	-0.100797	-0.658834	+12.687428	+10.957324	+9.933775	+9.933775	187	240	0
20.380	+0.000000	-0.028235	-0.093765	-0.636873	+12.110727	+9.803922	+9.933775	+9.933775	189	239	0
20.390	+0.000000	-0.028235	-0.093765	-0.614912	+12.456747	+9.457901	+9.933775	+9.933775	189	239	0
20.400	+0.000000	-0.023529	-0.093765	-0.603931	+12.456747	+9.803922	+9.933775	+9.933775	189	238	0
20.410	+0.000000	-0.028235	-0.084388	-0.570989	+12.456747	+9.457901	+9.933775	+9.933775	193	237	0
20.420	+0.000000	-0.037647	-0.082044	-0.549028	+12.456747	+8.881200	+9.933775	+9.933775	192	235	0
20.430	+0.000000	-0.048627	-0.077356	-0.527067	+12.456747	+8.304498	+9.933775	+9.933775	193	234	0
20.440	+0.000000	-0.043922	-0.065635	-0.505106	+12.456747	+8.535179	+9.933775	+9.933775	194	229	0
20.450	+0.000000	-0.053333	-0.053915	-0.472164	+12.456747	+7.958478	+9.933775	+9.933775	198	227	0
20.460	+0.000000	-0.053333	-0.046882	-0.439223	+12.456747	+7.958478	+9.602649	+9.437086	201	225	0
20.470	+0.000000	-0.053333	-0.035162	-0.406281	+12.687428	+7.727797	+9.023179	+8.857616	203	222	0
20.480	+0.000000	-0.062745	-0.028129	-0.384320	+12.110727	+7.727797	+8.360927	+8.278146	207	222	0
20.490	+0.000000	-0.062745	-0.051571	-0.351378	+12.687428	+7.035755	+7.781457	+7.615894	198	225	0
20.500	+0.000000	-0.089412	-0.044538	-0.329417	+11.880046	+6.459054	+7.284768	+7.119205	204	227	0
20.510	+0.000000	-0.098824	-0.044538	-0.307456	+12.110727	+5.651672	+6.788079	+6.539735	206	229	0
20.520	+0.000000	-0.119216	-0.056259	-0.285495	+12.110727	+4.382930	+6.374172	+6.125828	201	231	0
20.530	+0.000000	-0.128627	-0.037506	-0.274514	+12.110727	+3.806228	+6.043046	+5.794702	212	232	0
20.540	+0.000000	-0.160000	-0.037506	-0.263534	+11.534025	+2.652826	+5.794702	+5.463576	213	233	0
20.550	+0.000000	-0.174118	-0.042194	-0.252553	+11.534025	+1.730104	+5.711921	+5.298013	214	236	0
20.560	+0.000000	-0.194510	-0.035162	-0.241572	+10.957324	+1.153403	+5.298013	+4.884106	217	235	0
20.570	+0.000000	+0.181961	-0.046882	-0.219611	+10.034602	+0.576701	+4.801325	+4.470199	215	239	0
20.580	+0.000000	+0.175686	-0.046882	-0.219611	+9.803922	+0.576701	+4.801325	+4.470199	215	240	0
20.590	+0.000000	+0.161569	-0.035162	-0.230592	+9.111880	+0.230681	+5.049669	+4.718543	221	240	0
20.600	+0.000000	+0.155294	-0.037506	-0.241572	+8.881200	+0.230681	+5.215232	+4.966887	219	239	0
20.610	+0.000000	+0.141176	-0.046882	-0.241572	+8.304498	+0.000000	+5.380795	+5.049669	216	240	0
20.620	+0.000000	+0.130196	-0.037506	-0.263534	+7.727797	+0.000000	+5.629139	+5.380795	220	240	0
20.630	+0.000000	+0.130196	-0.039850	-0.263534	+7.727797	+0.000000	+5.711921	+5.463576	218	239	0
20.640	+0.000000	+0.125490	-0.037506	-0.274514	+7.381776	+0.000000	+5.960265	+5.711921	217	236	0
20.650	+0.000000	+0.116078	-0.035162	-0.296475	+6.805075	+0.000000	+6.374172	+6.125828	217	235	0
20.660	+0.000000	+0.116078	-0.032818	-0.307456	+6.805075	+0.000000	+6.622517	+6.374172	216	233	0
20.670	+0.000000	+0.120784	-0.028129	-0.318436	+7.035755	+0.000000	+6.870861	+6.622517	216	230	0
20.680	+0.000000	+0.095686	-0.025785	-0.318436	+5.305652	+0.230681	+6.870861	+6.705298	217	230	0
20.690	+0.000000	+0.116078	-0.023441	-0.329417	+5.882353	+0.807382	+7.119205	+6.953642	216	228	0
20.700	+0.000000	+0.116078	-0.021097	-0.340397	+5.882353	+0.807382	+7.284768	+7.036424	214	225	0
20.710	+0.000000	+0.120784	-0.016409	-0.340397	+5.651672	+1.384083	+7.367550	+7.201987	217	225	0
20.720	+0.000000	+0.125490	-0.023441	-0.340397	+5.305652	+2.076125	+7.367550	+7.201987	213	224	0
20.730	+0.000000	+0.130196	-0.023441	-0.340397	+5.305652	+2.306805	+7.284768	+7.201987	213	225	0
20.740	+0.000000	+0.141176	-0.023441	-0.340397	+5.305652	+2.883506	+7.284768	+7.201987	213	226	0
20.750	+0.000000	+0.130196	-0.030474	-0.340397	+4.728950	+2.883506	+7.201987	+7.119205	212	228	0
20.760	+0.000000	+0.145882	-0.030474	-0.329417	+4.959631	+3.460208	+7.119205	+7.036424	213	228	0
20.770	+0.000000	+0.150588	-0.030474	-0.318436	+4.959631	+3.806228	+6.870861	+6.870861	214	230	0
20.780	+0.000000	+0.150588	-0.025785	-0.318436	+4.728950	+4.152249	+6.705298	+6.622517	217	231	0
20.790	+0.000000	+0.145882	-0.028129	-0.296475	+4.382930	+4.152249	+6.456954	+6.456954	218	233	0
20.800	+0.000000	+0.145882	-0.025785	-0.285495	+4.152249	+4.382930	+6.125828	+6.125828	220	232	0
20.810	+0.000000	+0.141176	-0.030474	-0.274514	+3.806228	+4.382930	+5.794702	+5.794702	220	236	0
20.820	+0.000000	+0.136471	-0.035162	-0.252553	+3.460208	+4.382930	+5.463576	+5.463576	221	239	0
20.830	+0.000000	+0.130196	-0.035162	-0.241572	+2.883506	+4.728950	+5.132450	+5.215232	223	241	0
20.840	+0.000000	+0.125490	-0.037506	-0.230592	+2.883506	+4.382930	+4.801325	+4.801325	224	243	0
20.850	+0.000000	+0.125490	-0.037506	-0.208631	+2.652826	+4.728950	+4.470199	+4.552980	225	244	0
20.860	+0.000000	+0.120784	-0.037506	-0.197650	+2.306805	+4.728950	+4.139073	+4.221854	226	246	0
20.870	+0.000000	+0.120784	-0.037506	-0.186670	+2.076125	+4.959631	+3.807947	+3.890728	229	249	0
20.880	+0.000000	+0.109804	-0.042194	-0.164708	+1.730104	+4.728950	+3.476821	+3.559603	229	251	0
20.890	+0.000000	+0.105098	-0.039850	-0.153728	+1.384083	+4.728950	+3.062914	+3.228477	230	251	0
20.900	+0.000000	+0.100392	-0.039850	-0.131767	+1.384083	+4.382930	+2.814570	+2.897351	233	255	0
20.910	+0.000000	+0.100392	-0.039850	-0.120786	+1.153403	+4.728950	+2.566225	+2.649007	234	255	0
20.920	+0.000000	+0.095686	-0.037506	-0.109806	+1.153403	+4.382930	+2.235099	+2.400662	235	255	0
20.930	+0.000000	+0.084706	-0.035162	-0.098825	+0.807382	+4.152249	+2.069536	+2.152318	236	255	0
20.940	+0.000000	+0.080000	-0.030474	-0.087845	+0.807382	+3.806228	+1.821192	+1.903974	239	255	0
20.950	+0.000000	+0.075294	-0.028129	-0.076864	+0.807382	+3.460208	+1.572848	+1.655629	240	255	0
