# Balancin telemetria  2026-05-25 23:06:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
27.240	+0.000000	+0.000000	-0.035162	+0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.250	+0.000000	+0.000000	-0.032818	+0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	201	0
27.260	+0.000000	+0.000000	-0.032818	+0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	201	0
27.270	+0.000000	+0.000000	-0.035162	+0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.280	+0.000000	+0.000000	-0.035162	+0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	203	0
27.290	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.300	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.310	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.320	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	184	201	0
27.330	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
27.340	+0.000000	+0.000000	-0.035162	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.350	+0.000000	+0.000000	-0.037506	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
27.360	+0.000000	+0.000000	-0.037506	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	184	203	0
27.370	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.380	+0.000000	+0.000000	-0.035162	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	202	0
27.390	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	184	203	0
27.400	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.410	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.420	+0.000000	+0.000000	-0.035162	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
27.430	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.440	+0.000000	+0.000000	-0.035162	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.450	+0.000000	+0.000000	-0.037506	-0.010981	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.460	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.470	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
27.480	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.490	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.500	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.510	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.520	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.530	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.540	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
27.550	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.560	+0.000000	+0.000000	-0.035162	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
27.570	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.580	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.590	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.600	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
27.610	+0.000000	+0.000000	-0.035162	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
27.620	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.630	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	184	203	0
27.640	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.650	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
27.660	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.670	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.680	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.690	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.700	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
27.710	+0.000000	+0.000000	-0.039850	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.720	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.730	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.740	+0.000000	+0.000000	-0.035162	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
27.750	+0.000000	+0.000000	-0.037506	-0.021961	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.760	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.770	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.780	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.790	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.800	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.810	+0.000000	+0.000000	-0.042194	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	181	203	0
27.820	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.830	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
27.840	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.850	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.860	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.870	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
27.880	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
27.890	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.900	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
27.910	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.920	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.930	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	181	201	0
27.940	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.950	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.960	+0.000000	+0.000000	-0.039850	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.970	+0.000000	+0.000000	-0.037506	-0.032942	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
27.980	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
27.990	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.000	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.010	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.020	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.030	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.040	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.050	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.060	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.070	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.080	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.090	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.100	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.110	+0.000000	+0.000000	-0.042194	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.120	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.130	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.140	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.150	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.160	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.170	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.180	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.190	+0.000000	+0.000000	-0.035162	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.200	+0.000000	+0.000000	-0.035162	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.210	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.220	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.230	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.240	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.250	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.260	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.270	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.280	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.290	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.300	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.310	+0.000000	+0.000000	-0.042194	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.320	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.330	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	180	200	0
28.340	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.350	+0.000000	+0.000000	-0.037506	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.360	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.370	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.380	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.390	+0.000000	+0.000000	-0.039850	-0.043922	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.400	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.410	+0.000000	+0.000000	-0.035162	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.420	+0.000000	+0.000000	-0.042194	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.430	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.440	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.450	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.460	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.470	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.480	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.490	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.500	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
28.510	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.520	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.530	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.540	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.550	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.560	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.570	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.580	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.590	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
28.600	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.610	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.620	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.630	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.640	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.650	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.660	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.670	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.680	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.690	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.700	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.710	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.720	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.730	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.740	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.750	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.760	+0.000000	+0.000000	-0.037506	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
28.770	+0.000000	+0.000000	-0.039850	-0.054903	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.780	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.790	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
28.800	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.810	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.820	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.830	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.840	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
28.850	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.860	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.870	+0.000000	+0.000000	-0.035162	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
28.880	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.890	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.900	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.910	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.920	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
28.930	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.940	+0.000000	+0.000000	-0.035162	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
28.950	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.960	+0.000000	+0.000000	-0.035162	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
28.970	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
28.980	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
28.990	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
29.000	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.010	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.020	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.030	+0.000000	+0.000000	-0.042194	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	203	0
29.040	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.050	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.060	+0.000000	+0.000000	-0.035162	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	201	0
29.070	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.080	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.090	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
29.100	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
29.110	+0.000000	+0.000000	-0.042194	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	180	202	0
29.120	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
29.130	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.140	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.150	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.160	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
29.170	+0.000000	+0.000000	-0.035162	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
29.180	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.190	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.200	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.210	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.220	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.230	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.240	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.250	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
29.260	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	201	0
29.270	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.280	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.290	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.300	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.310	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.320	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.330	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.340	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.350	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.360	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.370	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.380	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.390	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
29.400	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
29.410	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.420	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.430	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.440	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.450	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.460	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.470	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.480	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	203	0
29.490	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	183	202	0
29.500	+0.000000	+0.000000	-0.037506	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.510	+0.000000	+0.000000	-0.039850	-0.065883	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.520	+0.000000	+0.000000	-0.037506	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.530	+0.000000	+0.000000	-0.037506	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
29.540	+0.000000	+0.000000	-0.039850	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	183	203	0
29.550	+0.000000	+0.000000	-0.039850	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
29.560	+0.000000	+0.000000	-0.039850	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.570	+0.000000	+0.000000	-0.042194	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	181	203	0
29.580	+0.000000	+0.000000	-0.039850	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	181	202	0
29.590	+0.000000	+0.000000	-0.037506	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.600	+0.000000	+0.000000	-0.039850	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	202	0
29.610	+0.000000	+0.000000	-0.037506	-0.076864	+0.000000	+0.000000	+0.000000	+0.000000	182	201	0
